timestamps,TP9,AF7,AF8,TP10,Right AUX
1584546493.911,21.973,21.973,30.273,-14.160,-32.227
1584546493.915,17.090,23.438,31.250,10.254,-54.199
1584546493.919,8.789,26.367,34.180,40.039,4.883
1584546493.923,13.672,28.320,32.715,19.043,44.434
1584546493.927,22.461,25.879,31.738,-12.695,-5.859
1584546493.931,19.043,21.973,33.203,3.906,-2.441
1584546493.935,11.230,25.879,35.645,40.527,-14.160
1584546493.938,9.277,29.785,31.738,30.762,-33.203
1584546493.942,20.996,30.762,29.785,-2.930,-7.812
1584546493.946,28.809,29.297,35.156,0.000,-3.418
1584546493.950,14.648,27.344,33.691,24.902,-9.766
1584546493.954,6.348,25.879,31.250,28.809,10.742
1584546493.958,20.508,28.809,34.180,4.395,30.273
1584546493.962,27.832,26.855,33.203,-2.441,-27.344
1584546493.966,14.648,19.043,35.156,19.531,-35.156
1584546493.970,2.930,23.438,36.621,30.762,43.945
1584546493.974,7.812,28.809,34.180,7.324,67.383
1584546493.978,22.461,29.297,32.715,-14.648,58.105
1584546493.981,18.555,26.367,32.715,4.395,41.016
1584546493.985,2.930,22.461,34.668,30.273,37.598
1584546493.989,4.883,24.414,30.762,12.695,43.457
1584546493.993,18.555,24.414,26.367,-18.555,27.832
1584546493.997,19.531,20.996,24.902,-8.301,29.785
1584546494.001,3.906,21.973,26.367,21.973,30.273
1584546494.005,2.441,25.879,28.320,18.555,5.859
1584546494.009,15.625,24.902,26.367,-16.113,23.438
1584546494.013,20.508,23.926,25.391,-20.020,75.684
1584546494.017,8.789,24.414,28.809,15.137,40.527
1584546494.020,2.930,20.020,34.668,28.320,-19.043
1584546494.024,14.160,19.531,31.738,-0.977,-10.254
1584546494.028,23.926,23.926,26.855,-21.973,37.598
1584546494.032,17.090,26.367,30.762,7.812,33.691
1584546494.036,4.883,25.391,34.180,34.668,69.336
1584546494.040,8.301,24.414,32.227,10.742,39.062
1584546494.044,20.508,26.855,31.250,-14.648,-13.672
1584546494.048,18.555,27.344,30.762,4.883,42.969
1584546494.052,-0.488,25.879,31.250,33.203,61.035
1584546494.056,-3.418,25.391,32.227,18.066,53.223
1584546494.060,15.625,24.414,31.250,-12.695,32.715
1584546494.063,16.602,20.996,30.273,-2.930,18.555
1584546494.067,3.906,23.438,34.180,30.762,27.832
1584546494.071,2.441,26.367,34.668,27.832,85.938
1584546494.075,14.648,25.879,34.668,-6.348,58.105
1584546494.079,24.414,26.855,34.668,-7.812,-20.996
1584546494.083,15.137,30.762,32.227,23.926,4.883
1584546494.087,8.301,29.785,30.762,37.109,50.293
1584546494.091,14.160,21.973,31.738,10.254,50.293
1584546494.095,21.973,23.438,31.250,-7.324,37.598
1584546494.099,15.625,30.273,30.273,16.602,23.438
1584546494.103,5.371,32.227,35.645,41.504,38.086
1584546494.106,10.254,29.297,36.621,20.508,49.805
1584546494.110,21.973,25.879,32.227,-5.859,51.270
1584546494.114,23.438,26.367,33.203,15.625,7.324
1584546494.118,8.789,29.785,34.668,35.645,41.016
1584546494.122,6.836,29.785,32.227,19.043,39.062
1584546494.126,23.438,26.367,23.926,-5.371,15.625
1584546494.130,27.832,26.855,23.926,1.465,40.039
1584546494.134,17.578,31.250,31.738,34.668,24.414
1584546494.138,13.672,30.273,32.227,37.598,18.066
1584546494.142,33.691,30.273,28.809,13.672,10.742
1584546494.145,44.922,31.250,30.762,6.836,-9.277
1584546494.149,15.625,23.926,34.668,21.484,-4.395
1584546494.153,-4.395,20.508,33.691,32.227,19.531
1584546494.157,14.648,23.438,34.668,13.184,41.504
1584546494.161,31.738,21.973,31.250,-10.742,53.223
1584546494.165,27.344,23.926,28.809,6.836,19.043
1584546494.169,10.742,28.320,30.273,29.785,11.230
1584546494.173,7.812,26.855,26.367,12.695,48.340
1584546494.177,25.391,25.391,23.438,-11.719,35.645
1584546494.181,27.344,28.320,29.785,2.930,9.277
1584546494.185,6.836,26.855,33.203,34.180,24.902
1584546494.188,5.371,26.367,34.180,26.855,36.133
1584546494.192,20.508,26.855,34.180,-7.812,20.996
1584546494.196,23.926,25.391,33.203,-8.789,35.645
1584546494.200,11.719,26.855,33.203,21.484,40.527
1584546494.204,4.395,26.855,32.715,28.320,68.359
1584546494.208,20.996,24.902,32.715,-3.418,69.824
1584546494.212,32.715,25.879,30.273,-10.254,76.172
1584546494.216,22.461,25.391,32.715,23.438,32.715
1584546494.220,14.648,22.461,38.086,42.969,-4.395
1584546494.224,22.949,23.438,39.551,18.066,21.484
1584546494.228,37.598,26.855,35.645,-6.836,1.465
1584546494.231,31.738,29.297,32.227,13.672,8.301
1584546494.235,10.742,28.809,34.180,38.574,46.387
1584546494.239,8.789,24.902,33.691,22.461,16.113
1584546494.243,28.320,24.902,32.227,-5.371,32.227
1584546494.247,36.133,27.344,31.250,9.277,30.762
1584546494.251,21.484,26.367,32.227,40.527,5.859
1584546494.255,14.160,27.344,31.738,30.762,8.301
1584546494.259,25.391,28.809,29.297,0.488,30.273
1584546494.263,32.715,24.902,29.297,2.930,22.461
1584546494.267,22.949,25.879,31.738,35.645,-2.441
1584546494.270,16.113,29.297,30.762,41.992,58.594
1584546494.274,28.320,32.227,28.320,11.230,74.219
1584546494.278,41.504,30.762,29.297,-0.488,49.805
1584546494.282,33.691,29.785,28.809,27.344,42.480
1584546494.286,16.602,33.203,30.273,47.852,47.363
1584546494.290,21.973,31.738,32.715,26.855,66.895
1584546494.294,39.062,31.738,30.273,3.418,45.898
1584546494.298,34.668,34.180,28.320,15.625,24.902
1584546494.302,18.555,35.156,24.902,38.574,36.621
1584546494.306,16.113,33.691,21.484,29.297,68.848
1584546494.310,31.738,26.367,23.438,2.930,29.297
1584546494.313,38.086,27.344,25.879,11.230,-90.332
1584546494.317,20.996,32.715,27.344,41.016,-76.172
1584546494.321,14.160,30.762,28.320,40.039,9.277
1584546494.325,27.832,30.273,23.926,5.859,-0.488
1584546494.329,30.273,28.809,18.555,2.930,13.672
1584546494.333,19.043,31.738,21.484,34.180,67.871
1584546494.337,14.160,31.738,30.273,47.363,48.340
1584546494.341,21.973,26.367,30.762,16.602,-23.926
1584546494.345,31.738,25.879,27.832,-7.324,-40.039
1584546494.349,28.320,31.738,29.785,20.996,-8.301
1584546494.353,16.113,34.180,30.762,46.875,8.301
1584546494.356,17.090,31.738,27.344,23.438,20.996
1584546494.360,30.273,30.273,25.391,-4.883,30.273
1584546494.364,30.762,33.203,26.367,13.672,-2.441
1584546494.368,15.137,33.691,26.367,43.945,4.883
1584546494.372,11.230,31.738,27.832,30.762,33.203
1584546494.376,20.508,32.227,30.762,-0.977,4.395
1584546494.380,26.367,28.809,30.762,4.883,-5.859
1584546494.384,14.160,28.320,27.832,32.227,56.641
1584546494.388,2.441,29.297,25.391,29.297,67.871
1584546494.392,11.719,20.508,25.879,-1.465,-7.812
1584546494.395,22.461,20.020,20.508,-9.277,-16.113
1584546494.399,15.625,22.461,15.137,21.484,44.922
1584546494.403,9.766,21.973,20.508,33.691,62.500
1584546494.407,19.531,30.762,25.879,8.301,9.277
1584546494.411,28.809,30.273,27.344,-3.906,8.789
1584546494.415,21.484,24.902,27.344,21.484,30.762
1584546494.419,12.207,28.809,30.273,47.363,60.059
1584546494.423,16.113,33.203,28.320,27.832,37.598
1584546494.427,30.273,28.809,20.020,-2.930,20.508
1584546494.431,32.227,28.809,22.949,11.719,43.457
1584546494.435,18.066,32.227,29.297,42.480,37.598
1584546494.438,16.113,33.691,31.250,34.668,24.414
1584546494.442,31.250,32.227,29.785,1.465,16.113
1584546494.446,36.133,29.785,29.785,4.395,-4.883
1584546494.450,21.973,24.902,31.738,34.668,-10.742
1584546494.454,15.625,24.414,33.203,42.480,-2.930
1584546494.458,26.367,26.367,31.738,13.672,-1.465
1584546494.462,33.203,26.855,28.320,0.977,9.277
1584546494.466,26.367,31.738,31.250,31.250,0.000
1584546494.470,14.160,32.715,32.715,46.387,-28.320
1584546494.474,18.066,29.297,29.785,18.066,-4.395
1584546494.478,32.715,26.855,28.320,0.488,61.523
1584546494.481,29.297,26.367,27.344,21.484,64.453
1584546494.485,18.066,26.855,26.855,51.270,-13.672
1584546494.489,26.855,23.438,28.320,48.340,0.000
1584546494.493,43.457,23.438,28.809,14.160,21.973
1584546494.497,34.180,28.809,27.832,4.395,4.883
1584546494.501,10.742,29.785,24.902,23.926,65.430
1584546494.505,8.301,29.785,23.926,20.020,31.738
1584546494.509,23.926,29.297,26.367,-5.859,3.418
1584546494.513,27.832,31.250,26.367,-8.789,-12.207
1584546494.517,14.160,34.668,24.902,20.020,-15.625
1584546494.520,8.789,30.762,26.855,31.250,24.902
1584546494.524,25.391,31.250,26.367,8.301,33.691
1584546494.528,37.109,32.715,27.832,-3.418,22.461
1584546494.532,29.785,30.762,34.668,27.832,13.672
1584546494.536,16.602,32.227,32.715,42.480,47.363
1584546494.540,12.695,32.715,23.926,6.836,28.320
1584546494.544,26.367,20.996,21.973,-13.184,15.137
1584546494.548,29.785,20.020,26.855,13.672,49.805
1584546494.552,10.254,31.250,30.273,42.969,31.250
1584546494.556,4.883,33.691,28.809,25.879,12.207
1584546494.560,21.484,33.691,23.926,-7.324,42.969
1584546494.563,25.879,34.180,22.949,0.488,52.734
1584546494.567,13.672,34.668,31.250,35.156,38.086
1584546494.571,14.648,32.227,35.156,35.645,37.109
1584546494.575,27.344,29.297,27.344,-0.977,-3.418
1584546494.579,35.645,28.320,21.973,-9.766,19.043
1584546494.583,24.902,29.785,26.855,18.066,68.848
1584546494.587,10.742,32.227,29.297,28.320,38.086
1584546494.591,18.066,26.367,27.344,1.953,-9.277
1584546494.595,33.691,22.949,26.855,-11.719,27.832
1584546494.599,28.320,29.785,26.367,16.113,82.031
1584546494.603,17.578,34.180,27.344,41.016,39.062
1584546494.606,21.973,30.762,28.320,22.461,-13.672
1584546494.610,32.715,24.902,25.391,-5.371,10.254
1584546494.614,33.203,26.367,24.414,13.184,56.152
1584546494.618,17.090,31.738,27.344,42.480,61.523
1584546494.622,12.207,30.762,28.320,32.227,38.574
1584546494.626,23.926,23.438,24.902,-5.371,21.484
1584546494.630,36.133,16.602,27.832,-3.418,13.672
1584546494.634,24.414,27.832,34.668,39.062,30.762
1584546494.638,10.742,29.785,29.785,36.133,40.039
1584546494.642,20.020,20.996,18.066,3.418,60.547
1584546494.645,26.855,26.855,18.555,-0.977,18.555
1584546494.649,16.113,36.133,28.320,26.855,23.438
1584546494.653,10.742,28.809,33.691,42.969,106.445
1584546494.657,20.996,26.855,32.227,16.113,61.523
1584546494.661,32.715,34.668,28.809,-1.465,-11.230
1584546494.665,21.484,28.320,29.297,20.508,-11.230
1584546494.669,10.254,19.043,31.738,45.898,-3.418
1584546494.673,20.996,21.973,33.203,22.949,7.812
1584546494.677,32.715,32.227,33.691,-7.812,43.945
1584546494.681,37.109,25.879,36.621,17.090,18.066
1584546494.685,17.578,15.137,36.621,47.363,50.781
1584546494.688,4.883,34.668,34.668,34.180,64.941
1584546494.692,22.461,39.551,32.715,5.371,30.762
1584546494.696,33.691,31.738,33.691,8.789,39.062
1584546494.700,13.184,37.109,30.762,31.738,49.316
1584546494.704,-6.348,29.785,25.879,24.414,49.316
1584546494.708,8.301,22.461,26.367,-5.371,16.602
1584546494.712,23.926,23.926,27.344,-8.789,-3.418
1584546494.716,13.672,27.344,28.320,18.066,-32.715
1584546494.720,4.883,29.297,32.227,33.203,-20.508
1584546494.724,8.789,26.855,29.785,8.301,6.348
1584546494.728,20.020,25.391,21.973,-14.648,-49.316
1584546494.731,21.484,24.414,27.344,4.883,-12.207
1584546494.735,9.766,24.902,34.668,32.227,46.875
1584546494.739,10.742,25.879,31.738,18.066,41.504
1584546494.743,21.973,26.367,28.809,-13.184,-0.488
1584546494.747,26.367,26.367,28.320,-4.395,61.523
1584546494.751,16.602,24.414,29.297,28.809,71.777
1584546494.755,10.254,27.344,31.738,26.855,16.113
1584546494.759,18.555,28.809,30.762,-4.395,20.020
1584546494.763,27.832,22.949,31.250,-4.395,28.809
1584546494.767,20.020,27.832,31.250,24.902,99.121
1584546494.770,6.836,32.715,32.715,29.785,82.520
1584546494.774,13.672,27.832,33.203,0.000,3.418
1584546494.778,26.855,26.367,29.785,-19.043,4.883
1584546494.782,15.625,28.320,31.250,5.859,44.922
1584546494.786,-1.953,27.832,32.715,31.738,23.438
1584546494.790,4.883,26.367,33.203,10.742,-19.043
1584546494.794,23.438,28.809,35.156,-10.742,3.906
1584546494.798,19.531,24.414,30.273,6.348,14.160
1584546494.802,2.441,20.996,27.832,31.738,11.230
1584546494.806,4.395,25.391,29.297,16.602,47.363
1584546494.810,17.090,24.414,26.855,-16.113,-14.648
1584546494.813,21.973,24.414,26.855,-9.766,-17.578
1584546494.817,12.207,29.297,23.926,22.949,1.465
1584546494.821,6.348,20.996,22.461,24.902,44.922
1584546494.825,18.066,22.461,27.344,-7.324,74.219
1584546494.829,26.855,34.668,24.414,-9.766,83.496
1584546494.833,14.648,35.645,20.508,19.043,97.656
1584546494.837,1.465,35.156,24.414,25.879,63.477
1584546494.841,8.301,31.250,23.438,-0.977,12.207
1584546494.845,21.484,27.832,24.902,-15.137,-20.996
1584546494.849,18.555,28.320,26.367,9.766,26.367
1584546494.853,2.930,24.414,25.391,30.273,58.105
1584546494.856,6.836,23.926,29.785,8.301,34.668
1584546494.860,26.367,25.879,30.762,-16.113,-3.906
1584546494.864,23.438,19.531,25.391,0.488,25.879
1584546494.868,7.812,19.531,26.367,27.344,19.043
1584546494.872,8.789,30.762,33.203,19.531,16.602
1584546494.876,18.066,28.809,29.297,-9.766,48.828
1584546494.880,18.066,20.508,23.926,-7.324,19.043
1584546494.884,4.883,24.902,27.832,19.531,21.973
1584546494.888,-2.441,24.414,27.344,11.230,-8.301
1584546494.892,10.254,22.461,21.973,-21.973,-23.438
1584546494.895,28.809,18.555,19.531,-22.461,64.941
1584546494.899,16.113,11.719,27.344,8.301,74.219
1584546494.903,-3.906,19.531,35.645,18.555,30.273
1584546494.907,7.324,24.902,35.156,-6.836,31.250
1584546494.911,25.391,20.508,32.715,-23.438,21.484
1584546494.915,19.043,24.414,33.691,-0.488,10.742
1584546494.919,5.371,31.738,34.668,26.855,2.930
1584546494.923,6.836,29.297,31.738,8.301,-1.465
1584546494.927,18.066,21.973,32.227,-20.508,36.621
1584546494.931,20.508,21.973,29.297,-0.488,85.449
1584546494.935,12.207,28.809,30.273,34.180,74.707
1584546494.938,4.883,27.832,33.203,23.438,20.508
1584546494.942,15.137,25.391,25.391,-11.230,-48.340
1584546494.946,22.949,23.438,22.461,-7.812,3.418
1584546494.950,8.301,21.484,28.320,26.855,34.668
1584546494.954,0.000,25.879,32.227,30.273,-33.691
1584546494.958,15.625,26.367,29.297,-5.371,3.418
1584546494.962,31.738,23.438,29.297,-12.207,35.156
1584546494.966,21.484,29.297,34.668,22.461,4.395
1584546494.970,3.418,34.180,30.762,38.086,25.391
1584546494.974,13.672,29.297,27.832,15.625,13.672
1584546494.978,33.203,24.414,26.367,1.465,5.859
1584546494.981,24.414,22.949,21.484,19.043,22.949
1584546494.985,5.371,22.461,25.879,38.086,21.484
1584546494.989,7.812,25.391,26.855,19.043,17.578
1584546494.993,25.391,21.484,21.973,-11.230,9.766
1584546494.997,28.320,26.855,22.949,7.324,16.113
1584546495.001,16.113,37.109,27.832,43.945,53.711
1584546495.005,7.812,32.227,30.273,31.738,64.453
1584546495.009,20.020,27.832,23.926,-0.488,33.691
1584546495.013,27.832,23.926,21.973,-1.465,47.852
1584546495.017,15.137,24.902,23.438,26.855,61.035
1584546495.020,5.859,25.879,25.391,38.574,25.391
1584546495.024,20.508,22.949,25.391,12.695,-29.785
1584546495.028,36.621,25.879,17.578,-2.930,-9.766
1584546495.032,22.949,27.344,18.066,18.555,-6.348
1584546495.036,5.859,29.297,24.414,39.062,-22.949
1584546495.040,9.766,25.879,24.902,15.137,15.137
1584546495.044,22.949,22.461,22.461,-14.648,-13.672
1584546495.048,23.926,24.414,22.461,-0.488,9.277
1584546495.052,8.789,25.391,25.879,25.879,62.988
1584546495.056,3.418,23.438,23.926,14.648,32.715
1584546495.060,20.996,21.973,23.926,-14.160,26.367
1584546495.063,24.414,22.949,25.879,-8.789,10.254
1584546495.067,5.859,20.996,26.855,25.879,48.340
1584546495.071,2.930,20.508,27.832,28.809,53.711
1584546495.075,17.578,20.020,24.902,-4.395,7.812
1584546495.079,24.902,20.996,20.996,-5.859,18.066
1584546495.083,16.602,26.855,22.461,32.227,42.480
1584546495.087,9.277,27.832,23.926,45.410,36.621
1584546495.091,17.578,22.949,22.461,11.230,12.695
1584546495.095,24.902,20.020,20.020,-10.742,39.551
1584546495.099,18.066,27.344,20.996,18.555,48.340
1584546495.103,5.371,31.250,23.926,46.387,23.438
1584546495.106,5.859,21.973,25.391,23.438,-18.555
1584546495.110,24.902,19.043,25.391,-1.953,7.324
1584546495.114,29.785,28.809,23.926,22.461,31.250
1584546495.118,13.672,32.715,28.809,52.246,-15.625
1584546495.122,6.348,28.320,33.203,41.016,-5.859
1584546495.126,20.020,21.973,32.227,12.695,18.555
1584546495.130,30.273,31.738,34.668,18.066,3.906
1584546495.134,24.902,39.062,34.180,49.316,44.922
1584546495.138,26.855,36.133,31.250,58.105,113.770
1584546495.142,28.320,30.273,32.227,23.438,46.875
1584546495.145,20.508,21.973,34.180,4.395,-17.090
1584546495.149,16.602,22.461,36.621,39.551,26.855
1584546495.153,5.371,22.461,38.574,56.152,28.320
1584546495.157,8.789,22.461,36.621,23.926,-3.906
1584546495.161,27.832,21.973,34.668,5.859,-22.461
1584546495.165,23.438,20.508,34.668,28.320,18.555
1584546495.169,13.184,20.996,31.250,49.805,2.441
1584546495.173,18.555,23.438,31.250,29.785,-62.500
1584546495.177,31.738,25.391,30.762,3.906,-7.324
1584546495.181,36.621,24.902,31.738,22.949,54.688
1584546495.185,21.484,26.367,33.203,52.734,0.488
1584546495.188,13.184,24.902,29.785,41.016,-19.043
1584546495.192,23.438,18.555,23.926,6.836,47.852
1584546495.196,22.949,15.137,25.879,1.953,43.457
1584546495.200,10.742,19.043,27.344,28.809,11.230
1584546495.204,4.883,25.879,22.949,37.598,47.363
1584546495.208,7.324,23.438,22.461,5.859,59.570
1584546495.212,18.066,17.090,21.973,-7.324,34.180
1584546495.216,10.742,18.066,26.855,21.973,25.391
1584546495.220,-3.418,18.555,30.273,40.527,95.215
1584546495.224,7.812,20.508,26.367,16.602,22.461
1584546495.228,22.461,20.508,25.391,-9.277,-58.594
1584546495.231,16.113,20.508,28.320,11.230,-5.371
1584546495.235,6.836,26.855,26.367,39.062,-2.930
1584546495.239,9.766,24.414,24.414,21.484,9.277
1584546495.243,20.508,19.043,23.926,-11.719,19.043
1584546495.247,19.043,24.414,23.926,-1.953,11.719
1584546495.251,4.883,31.738,28.809,34.180,29.785
1584546495.255,2.930,31.738,32.715,35.156,37.109
1584546495.259,19.043,28.320,32.715,4.395,35.156
1584546495.263,25.391,27.832,28.320,3.418,46.875
1584546495.267,10.254,32.227,26.855,35.645,-8.301
1584546495.270,-3.418,31.250,28.320,39.062,-50.781
1584546495.274,6.836,26.855,24.902,3.906,-8.789
1584546495.278,21.973,24.414,17.090,-8.789,6.348
1584546495.282,10.742,26.367,20.508,19.531,18.555
1584546495.286,-3.906,27.344,26.367,34.668,48.828
1584546495.290,2.441,23.926,25.879,6.348,29.297
1584546495.294,19.043,23.438,26.855,-13.184,22.949
1584546495.298,14.160,22.461,27.832,5.371,14.160
1584546495.302,-6.836,23.926,26.367,23.926,64.941
1584546495.306,-2.930,29.785,27.344,12.695,98.633
1584546495.310,17.090,30.273,26.367,-10.254,31.738
1584546495.313,25.391,30.273,25.391,2.441,5.859
1584546495.317,13.672,33.203,27.832,35.645,15.625
1584546495.321,6.836,32.715,26.855,34.668,29.297
1584546495.325,19.531,27.832,26.367,2.441,27.344
1584546495.329,28.809,23.926,26.855,-3.418,11.230
1584546495.333,20.020,22.949,25.879,24.902,47.363
1584546495.337,10.254,24.414,23.926,34.180,45.410
1584546495.341,20.020,25.391,26.367,9.277,24.902
1584546495.345,30.762,23.438,26.367,-5.371,1.953
1584546495.349,20.508,24.902,23.438,19.043,-26.855
1584546495.353,7.324,25.391,26.367,40.527,33.203
1584546495.356,8.301,19.043,26.367,21.973,52.734
1584546495.360,22.461,15.625,22.949,-3.906,1.465
1584546495.364,24.902,20.996,26.855,7.324,7.324
1584546495.368,10.742,23.926,32.227,40.527,70.801
1584546495.372,10.742,20.996,33.691,36.133,87.891
1584546495.376,23.438,17.578,29.785,0.977,27.832
1584546495.380,28.320,23.438,24.902,0.977,-39.062
1584546495.384,16.602,25.879,22.949,32.715,-15.625
1584546495.388,6.836,22.461,26.367,37.109,34.668
1584546495.392,20.996,23.926,31.738,9.766,72.754
1584546495.395,32.715,21.484,29.785,2.930,40.527
1584546495.399,18.555,23.438,29.785,29.297,-3.418
1584546495.403,7.812,24.902,29.785,42.969,84.961
1584546495.407,18.555,19.043,27.344,15.625,64.453
1584546495.411,34.668,18.066,27.344,-8.301,-1.465
1584546495.415,31.250,26.367,28.809,15.625,40.527
1584546495.419,18.555,29.297,31.250,45.898,34.668
1584546495.423,19.531,27.344,28.320,18.066,1.465
1584546495.427,32.715,25.879,24.902,-15.137,-1.953
1584546495.431,34.668,28.809,28.320,10.254,47.852
1584546495.435,16.113,31.250,26.855,45.410,59.082
1584546495.438,9.277,32.715,28.809,38.574,53.223
1584546495.442,25.879,30.762,35.156,6.348,0.000
1584546495.446,32.227,26.855,35.156,4.883,-26.367
1584546495.450,16.113,25.879,34.180,35.645,-3.418
1584546495.454,6.836,24.414,33.691,40.039,47.363
1584546495.458,19.531,25.391,32.227,12.695,63.477
1584546495.462,33.203,29.297,32.715,2.441,37.598
1584546495.466,21.484,29.785,31.250,21.973,51.758
1584546495.470,11.719,30.762,30.762,36.133,31.250
1584546495.474,20.996,30.762,28.809,11.230,59.082
1584546495.478,29.785,26.367,25.879,-7.324,61.035
1584546495.481,21.973,27.344,25.391,12.695,23.926
1584546495.485,6.348,28.320,27.832,37.598,11.230
1584546495.489,8.789,35.156,33.691,30.273,29.297
1584546495.493,21.484,37.598,31.738,-0.977,37.598
1584546495.497,20.508,31.250,26.855,6.836,-5.371
1584546495.501,5.371,31.250,28.320,36.621,1.953
1584546495.505,2.930,32.715,30.762,36.621,54.199
1584546495.509,20.508,29.297,27.344,8.301,36.621
1584546495.513,26.367,25.391,24.902,4.883,-11.719
1584546495.517,5.371,24.902,30.273,32.227,-5.859
1584546495.520,-10.254,25.391,36.133,36.133,23.438
1584546495.524,-3.418,21.973,28.320,7.324,15.625
1584546495.528,7.812,19.043,21.484,-17.090,-8.301
1584546495.532,1.465,22.949,30.273,6.836,-2.930
1584546495.536,-9.277,26.367,34.668,34.668,3.906
1584546495.540,-2.441,23.438,25.391,8.301,0.000
1584546495.544,13.672,20.020,22.461,-18.066,-33.203
1584546495.548,14.648,23.926,27.832,4.883,4.883
1584546495.552,0.977,23.438,31.250,35.156,36.621
1584546495.556,2.930,20.020,30.762,24.414,3.418
1584546495.560,21.484,23.438,27.832,-6.836,23.926
1584546495.563,24.902,27.832,24.414,0.977,23.438
1584546495.567,7.812,28.809,28.320,36.133,-10.254
1584546495.571,0.977,26.367,32.715,32.227,18.555
1584546495.575,16.113,23.926,27.832,-5.859,41.992
1584546495.579,28.320,25.391,28.320,-7.324,70.801
1584546495.583,16.602,27.832,28.320,24.902,53.223
1584546495.587,7.812,30.273,28.809,37.598,-30.273
1584546495.591,16.602,29.297,28.320,7.324,-32.227
1584546495.595,29.297,28.809,24.414,-10.742,10.742
1584546495.599,26.367,28.809,26.367,15.137,17.090
1584546495.603,16.602,29.297,28.809,38.086,48.340
1584546495.606,20.508,27.344,27.344,16.602,56.152
1584546495.610,30.273,23.926,23.438,-10.254,9.277
1584546495.614,30.762,29.785,25.879,13.672,43.945
1584546495.618,18.555,29.785,31.738,36.621,54.688
1584546495.622,14.648,30.273,32.715,18.555,11.719
1584546495.626,37.598,29.785,31.250,1.465,20.020
1584546495.630,47.852,25.391,29.785,16.113,-9.766
1584546495.634,20.020,24.902,33.691,41.992,20.020
1584546495.638,1.465,22.949,35.156,35.156,75.195
1584546495.642,10.742,19.043,32.227,1.953,40.527
1584546495.645,20.996,19.043,33.203,-4.883,41.016
1584546495.649,12.207,23.926,35.645,22.461,48.828
1584546495.653,2.441,25.879,35.156,34.668,33.691
1584546495.657,11.230,23.926,33.203,7.324,14.160
1584546495.661,28.320,20.996,30.762,-12.207,16.113
1584546495.665,26.855,25.391,32.227,11.719,-0.977
1584546495.669,10.254,29.297,34.668,36.621,15.137
1584546495.673,11.719,27.344,32.715,18.555,54.688
1584546495.677,25.391,25.879,29.785,-12.207,41.016
1584546495.681,23.926,24.902,28.320,0.488,14.648
1584546495.685,8.789,26.855,29.297,32.715,40.039
1584546495.688,5.371,26.367,31.738,24.902,41.016
1584546495.692,18.066,23.438,29.297,-5.371,35.156
1584546495.696,24.902,23.438,27.344,-3.906,20.996
1584546495.700,10.254,25.879,28.809,23.926,-34.180
1584546495.704,1.465,24.414,27.832,27.832,-50.781
1584546495.708,16.602,22.461,26.367,-4.395,39.062
1584546495.712,29.785,23.926,28.809,-14.648,60.059
1584546495.716,18.555,22.461,28.320,16.113,24.902
1584546495.720,3.418,22.461,24.902,31.250,50.293
1584546495.724,10.254,26.367,21.973,8.301,55.176
1584546495.728,25.879,27.832,22.949,-13.184,38.574
1584546495.731,19.531,27.832,23.438,6.348,23.926
1584546495.735,8.789,30.762,21.484,31.738,48.340
