timestamps,TP9,AF7,AF8,TP10,Right AUX
1584598908.329,27.832,28.809,24.902,62.500,16.113
1584598908.333,-16.113,22.461,24.414,6.836,40.527
1584598908.337,0.488,22.461,23.438,-27.832,72.754
1584598908.341,50.293,32.715,23.926,21.484,38.086
1584598908.345,42.480,30.762,25.391,58.105,22.461
1584598908.349,-6.836,24.414,26.855,28.320,61.523
1584598908.352,-6.348,22.949,26.367,-26.367,21.484
1584598908.356,44.434,29.297,27.832,-5.859,-1.465
1584598908.360,51.270,31.250,31.738,57.129,7.324
1584598908.364,0.977,27.832,29.297,38.574,-16.602
1584598908.368,-15.137,25.879,28.320,-20.508,42.480
1584598908.372,32.715,25.879,27.832,-11.719,16.602
1584598908.376,57.617,26.367,32.227,53.711,-34.668
1584598908.380,14.160,21.973,33.691,54.688,11.230
1584598908.384,-28.320,20.508,24.414,-12.695,43.457
1584598908.388,6.836,25.391,22.461,-27.344,38.086
1584598908.392,51.758,29.785,27.344,43.945,59.570
1584598908.395,21.973,27.832,26.855,67.871,84.961
1584598908.399,-25.879,20.020,23.926,3.906,40.039
1584598908.403,-6.348,20.508,24.902,-38.086,21.973
1584598908.407,50.293,26.855,28.320,25.879,46.875
1584598908.411,46.387,28.809,26.367,72.266,53.223
1584598908.415,-9.766,25.391,24.902,29.297,41.016
1584598908.419,-12.207,23.926,27.344,-24.414,16.602
1584598908.423,41.504,29.785,27.832,3.418,14.160
1584598908.427,52.734,29.785,26.855,64.941,18.555
1584598908.431,7.324,26.367,27.344,45.898,3.906
1584598908.435,-12.695,26.367,26.855,-20.020,-10.254
1584598908.438,38.086,24.902,32.227,-3.906,44.434
1584598908.442,85.938,26.367,37.598,81.543,79.102
1584598908.446,49.316,30.762,28.320,77.148,81.055
1584598908.450,-21.484,30.273,24.902,-8.789,42.480
1584598908.454,-6.836,32.715,25.391,-31.250,16.602
1584598908.458,45.410,39.062,19.531,30.273,70.312
1584598908.462,21.484,40.527,16.602,41.992,48.340
1584598908.466,-35.156,40.039,13.184,-20.996,26.855
1584598908.470,-14.648,43.945,5.371,-56.152,27.344
1584598908.474,44.434,51.758,3.418,-2.441,10.742
1584598908.477,39.062,53.711,8.301,41.016,4.883
1584598908.481,-21.973,48.828,2.441,-9.766,29.297
1584598908.485,-26.367,52.734,-9.277,-73.242,69.824
1584598908.489,36.621,60.547,-8.789,-34.668,60.547
1584598908.493,54.688,64.941,-1.953,28.320,32.715
1584598908.497,8.301,63.965,-3.906,3.418,39.062
1584598908.501,-32.715,59.082,-8.789,-65.430,62.500
1584598908.505,13.184,63.477,-5.371,-62.012,22.461
1584598908.509,58.594,72.754,-2.930,18.555,8.789
1584598908.513,20.996,71.289,-6.836,30.273,58.594
1584598908.517,-26.855,61.035,-4.883,-40.039,36.621
1584598908.520,1.465,58.105,-0.488,-61.523,50.293
1584598908.524,56.641,65.430,-1.953,15.625,83.008
1584598908.528,33.203,63.477,-2.930,40.039,57.617
1584598908.532,-18.066,60.547,-4.395,-23.926,22.949
1584598908.536,-0.488,61.523,-3.418,-65.918,41.504
1584598908.540,55.176,60.547,0.000,-8.301,56.641
1584598908.544,60.059,59.570,1.953,50.293,47.363
1584598908.548,4.883,50.293,0.000,0.488,94.238
1584598908.552,-14.160,40.527,-0.977,-65.918,100.586
1584598908.556,38.574,48.340,5.859,-23.438,62.012
1584598908.560,63.965,51.758,9.766,55.176,24.902
1584598908.563,20.996,41.504,9.766,38.574,31.738
1584598908.567,-10.254,35.645,11.719,-34.668,51.270
1584598908.571,29.297,35.645,15.137,-37.109,69.336
1584598908.575,70.801,39.062,15.137,42.480,40.039
1584598908.579,42.480,39.062,10.742,51.758,-4.883
1584598908.583,-1.953,34.668,11.719,-21.973,35.156
1584598908.587,19.531,33.691,16.113,-43.457,5.859
1584598908.591,70.312,36.133,16.113,35.645,-32.227
1584598908.595,53.223,35.156,14.648,63.965,8.301
1584598908.599,-3.906,31.250,17.090,-6.836,-17.090
1584598908.602,4.883,29.785,21.484,-44.434,28.320
1584598908.606,53.711,32.715,21.973,16.113,26.855
1584598908.610,61.523,30.762,24.414,74.219,-45.410
1584598908.614,17.090,25.391,23.926,29.785,-32.715
1584598908.618,-3.418,25.391,17.578,-35.645,20.996
1584598908.622,36.621,27.344,22.949,3.418,46.387
1584598908.626,61.523,30.762,29.785,79.102,10.742
1584598908.630,24.902,27.832,28.320,57.129,-7.812
1584598908.634,-7.324,27.832,29.785,-24.414,-11.230
1584598908.638,25.391,28.809,31.250,-28.320,8.301
1584598908.642,61.035,30.273,30.762,52.734,49.805
1584598908.645,39.062,31.738,31.250,64.941,50.781
1584598908.649,0.000,23.926,30.273,-5.859,42.969
1584598908.653,15.137,23.926,29.785,-32.227,74.219
1584598908.657,61.523,30.273,33.203,46.387,61.523
1584598908.661,51.270,31.250,36.133,91.797,69.824
1584598908.665,0.977,24.902,30.762,20.996,58.594
1584598908.669,1.953,20.996,27.344,-37.109,40.039
1584598908.673,50.293,27.344,31.738,19.531,79.590
1584598908.677,61.035,27.832,34.180,81.543,7.812
1584598908.681,17.578,20.020,31.250,31.250,22.461
1584598908.685,-3.418,16.602,28.809,-51.758,81.055
1584598908.688,39.551,24.902,31.250,-16.113,32.227
1584598908.692,63.965,32.227,34.668,77.148,32.715
1584598908.696,24.414,26.367,35.645,59.570,72.754
1584598908.700,-13.672,21.973,31.738,-26.367,60.059
1584598908.704,10.254,25.391,34.668,-29.785,77.148
1584598908.708,41.992,25.391,39.062,60.547,76.172
1584598908.712,21.484,21.484,34.668,74.219,68.359
1584598908.716,-21.484,16.602,29.785,-11.719,34.180
1584598908.720,-10.742,18.066,27.832,-47.852,6.836
1584598908.724,35.156,23.438,27.832,36.133,25.879
1584598908.727,40.527,22.949,30.273,85.449,23.438
1584598908.731,0.977,17.090,30.273,9.766,-12.695
1584598908.735,-5.859,20.020,31.738,-43.945,26.855
1584598908.739,49.805,26.855,32.715,27.832,25.391
1584598908.743,62.500,29.785,32.227,93.262,-56.152
1584598908.747,10.254,20.020,35.156,34.180,-41.016
1584598908.751,-20.508,15.625,35.645,-48.828,-5.859
1584598908.755,15.137,17.578,35.156,-16.602,19.043
1584598908.759,48.828,18.555,36.621,73.242,32.227
1584598908.763,24.902,20.508,35.156,60.059,43.945
1584598908.767,-9.766,18.066,35.156,-25.879,70.801
1584598908.770,11.230,16.602,36.621,-29.785,55.664
1584598908.774,51.758,22.949,33.203,60.547,29.785
1584598908.778,37.109,24.902,31.250,76.660,30.273
1584598908.782,-8.789,16.602,34.668,-7.324,23.438
1584598908.786,-3.418,14.160,34.180,-48.340,6.348
1584598908.790,43.945,21.973,35.156,35.645,42.969
1584598908.794,48.340,24.902,37.109,94.727,42.480
1584598908.798,1.465,20.508,31.738,24.902,35.156
1584598908.802,-10.254,20.020,30.762,-43.457,49.805
1584598908.806,37.109,24.902,36.621,18.555,26.367
1584598908.810,55.176,25.879,37.598,97.656,18.066
1584598908.813,23.438,21.973,31.250,51.758,12.695
1584598908.817,-0.488,19.531,25.391,-35.645,-9.766
1584598908.821,28.320,22.461,29.785,-8.789,13.184
1584598908.825,75.195,23.926,38.086,103.516,12.207
1584598908.829,48.828,26.367,34.668,90.820,8.301
1584598908.833,-22.461,26.367,24.414,-41.992,59.570
1584598908.837,-12.695,27.832,24.414,-59.570,81.543
1584598908.841,37.109,36.621,27.344,54.688,77.637
1584598908.845,30.762,35.645,27.832,85.449,60.547
1584598908.849,-12.695,29.297,27.344,-4.883,33.691
1584598908.852,-16.113,27.832,29.785,-57.129,-1.465
1584598908.856,34.668,34.180,31.738,26.855,-29.297
1584598908.860,49.805,35.156,28.320,94.238,5.859
1584598908.864,5.859,25.391,23.926,20.508,45.898
1584598908.868,-7.324,23.438,26.367,-54.688,33.203
1584598908.872,36.621,31.738,31.738,5.859,21.484
1584598908.876,62.012,33.691,29.785,94.238,55.176
1584598908.880,34.180,29.297,25.391,50.781,42.969
1584598908.884,-0.488,27.832,25.879,-45.410,15.625
1584598908.888,23.926,29.297,29.297,-19.531,-4.883
1584598908.892,62.988,31.738,36.621,81.543,-27.344
1584598908.895,41.992,36.133,32.715,75.684,-11.719
1584598908.899,-4.883,32.227,28.809,-20.508,17.090
1584598908.903,2.930,25.391,32.227,-37.598,11.719
1584598908.907,46.387,29.297,31.250,63.965,9.766
1584598908.911,44.922,26.855,31.250,96.680,52.734
1584598908.915,-3.418,18.555,29.297,4.883,37.598
1584598908.919,-3.906,23.926,30.273,-42.969,17.090
1584598908.923,43.457,30.762,32.227,42.480,46.875
1584598908.927,52.246,30.762,30.273,101.562,32.715
1584598908.931,9.766,27.344,30.762,29.297,0.488
1584598908.935,-14.160,22.461,26.367,-49.805,22.461
1584598908.938,24.414,31.738,22.949,-1.953,-20.020
1584598908.942,49.316,37.598,26.367,87.891,-36.621
1584598908.946,18.066,28.809,27.344,53.711,15.137
1584598908.950,-13.184,21.484,27.832,-43.457,8.301
1584598908.954,12.207,25.391,30.762,-25.879,15.625
1584598908.958,46.875,26.367,31.250,81.055,39.551
1584598908.962,30.273,26.367,31.738,79.590,30.273
1584598908.966,-8.789,25.391,30.273,-20.508,50.781
1584598908.970,-4.883,22.461,27.344,-50.293,68.848
1584598908.974,39.062,32.227,28.320,52.734,34.668
1584598908.977,39.551,31.250,29.785,98.145,0.488
1584598908.981,-4.883,22.461,28.809,1.953,-32.227
1584598908.985,-12.695,22.949,24.902,-59.082,14.160
1584598908.989,28.320,26.367,28.320,23.926,47.363
1584598908.993,47.852,30.273,30.762,104.980,16.113
1584598908.997,13.184,25.879,28.320,40.039,1.465
1584598909.001,-11.719,21.973,27.344,-56.152,-25.391
1584598909.005,24.414,27.832,28.320,-6.348,0.977
1584598909.009,53.223,35.645,28.809,97.168,53.223
1584598909.013,26.855,32.227,22.949,56.641,44.922
1584598909.017,-9.766,23.926,21.973,-53.711,39.062
1584598909.020,8.789,28.320,28.320,-35.156,62.988
1584598909.024,48.828,31.738,32.227,84.961,54.688
1584598909.028,34.668,25.391,28.320,87.402,33.691
1584598909.032,-9.277,21.484,22.461,-22.461,52.246
1584598909.036,-1.953,24.902,22.461,-54.199,-5.859
1584598909.040,45.898,31.250,29.297,51.758,15.625
1584598909.044,45.410,34.668,30.273,105.957,77.637
1584598909.048,2.930,29.297,24.414,12.695,43.945
1584598909.052,-9.766,24.414,24.902,-57.129,-7.324
1584598909.056,31.250,27.344,28.320,24.902,3.906
1584598909.060,51.758,25.391,30.273,103.516,73.730
1584598909.063,17.578,22.461,27.832,38.086,68.848
1584598909.067,-5.371,19.531,23.438,-55.664,39.551
1584598909.071,21.973,23.926,24.414,-14.160,9.277
1584598909.075,53.711,30.762,26.855,94.727,10.742
1584598909.079,33.691,24.414,28.809,74.219,-6.836
1584598909.083,-13.672,15.137,29.785,-38.574,-7.324
1584598909.087,3.418,17.578,26.855,-46.387,66.406
1584598909.091,49.805,27.344,27.344,67.383,53.711
1584598909.095,37.598,24.902,30.762,87.402,2.930
1584598909.099,-7.324,12.695,26.855,-16.602,-19.531
1584598909.102,-5.371,11.230,23.926,-60.547,-0.977
1584598909.106,41.016,21.973,28.809,36.133,62.012
1584598909.110,49.805,28.320,32.227,105.469,58.105
1584598909.114,6.836,23.926,28.320,23.926,9.277
1584598909.118,-8.789,20.020,28.320,-57.617,17.090
1584598909.122,39.551,22.949,34.180,21.484,-19.531
1584598909.126,61.523,32.227,35.645,111.816,-10.742
1584598909.130,15.625,30.762,30.273,40.039,22.461
1584598909.134,-18.555,23.926,24.902,-65.918,7.324
1584598909.138,9.766,26.855,25.879,-25.879,29.785
1584598909.142,40.039,29.297,27.832,94.238,37.109
1584598909.145,18.555,25.391,27.344,83.008,44.922
1584598909.149,-18.066,21.973,23.926,-41.992,41.016
1584598909.153,0.000,27.344,25.879,-58.105,31.250
1584598909.157,46.875,33.691,29.297,64.941,66.895
1584598909.161,35.645,30.273,26.855,91.309,43.457
1584598909.165,-9.277,24.902,23.926,-17.090,11.719
1584598909.169,-10.254,23.438,24.902,-68.359,11.230
1584598909.173,30.762,26.855,30.762,33.691,0.488
1584598909.177,46.387,32.715,32.715,104.492,41.016
1584598909.181,13.184,26.855,30.273,22.949,38.086
1584598909.185,-8.789,22.949,28.809,-64.453,8.789
1584598909.188,24.902,25.879,27.832,-2.930,-16.602
1584598909.192,56.152,25.391,27.344,104.492,-19.043
1584598909.196,27.344,23.438,22.949,58.105,34.668
1584598909.200,-9.277,22.461,20.508,-49.805,41.992
1584598909.204,16.113,24.902,24.414,-25.391,44.434
1584598909.208,52.246,26.855,28.320,85.449,17.578
1584598909.212,32.715,22.461,26.367,78.125,-24.902
1584598909.216,-2.930,20.020,21.484,-31.738,-17.578
1584598909.220,8.789,22.949,22.461,-47.363,34.180
1584598909.224,46.387,29.785,26.855,63.965,49.805
1584598909.227,44.922,27.344,26.855,99.609,25.391
1584598909.231,2.930,20.508,26.855,1.465,34.668
1584598909.235,-6.348,21.973,26.855,-62.988,27.832
1584598909.239,34.180,24.414,25.879,23.926,18.555
1584598909.243,52.246,27.832,30.273,103.027,52.734
1584598909.247,13.672,27.344,29.785,25.879,88.867
1584598909.251,-13.672,21.973,24.414,-65.430,59.082
1584598909.255,22.949,26.855,25.391,-14.648,-5.859
1584598909.259,51.270,33.691,26.367,87.402,-1.465
1584598909.263,21.973,28.809,23.926,56.641,49.316
1584598909.267,-20.020,23.926,18.066,-52.246,14.648
1584598909.270,-0.488,25.391,20.996,-40.527,11.719
1584598909.274,41.016,26.855,27.832,77.637,51.758
1584598909.278,27.832,25.391,24.414,86.914,20.020
1584598909.282,-12.695,20.996,20.508,-23.926,-21.484
1584598909.286,-8.789,21.973,21.484,-57.129,9.766
1584598909.290,40.039,27.344,21.484,51.758,33.203
1584598909.294,62.500,29.297,21.484,120.605,49.316
1584598909.298,16.602,22.949,25.391,20.508,53.711
1584598909.302,-21.973,15.137,32.715,-80.078,44.922
1584598909.306,20.996,23.438,36.621,11.719,77.148
1584598909.310,49.316,25.879,35.645,114.258,93.750
1584598909.313,9.766,14.160,33.691,44.922,24.414
1584598909.317,-15.137,13.672,31.738,-51.758,20.508
1584598909.321,16.602,19.531,33.691,-7.324,71.289
1584598909.325,45.898,20.508,36.133,94.238,46.387
1584598909.329,25.879,17.578,35.645,74.219,2.930
1584598909.333,-9.766,14.160,30.762,-34.180,9.766
1584598909.337,5.371,17.090,28.809,-35.645,28.320
1584598909.341,45.410,21.973,31.738,76.660,19.531
1584598909.345,41.504,21.484,30.762,87.891,50.781
1584598909.349,-1.465,18.555,28.809,-20.996,69.336
1584598909.352,0.488,19.043,29.297,-53.711,63.477
1584598909.356,47.363,21.484,28.320,54.688,58.594
1584598909.360,56.152,24.902,26.855,113.281,36.133
1584598909.364,13.184,22.949,25.879,24.902,41.504
1584598909.368,-3.906,20.508,25.391,-46.875,-13.184
1584598909.372,39.551,26.367,28.809,23.926,16.602
1584598909.376,59.082,29.785,30.762,107.910,34.180
1584598909.380,23.438,24.414,29.785,53.711,67.383
1584598909.384,-6.836,21.484,25.391,-46.875,105.469
1584598909.388,20.020,23.438,25.391,-15.625,31.738
1584598909.392,56.152,28.809,33.691,90.332,-27.344
1584598909.395,39.551,31.250,30.762,76.172,15.137
1584598909.399,-0.977,24.414,25.391,-27.344,42.480
1584598909.403,12.207,24.902,27.344,-32.715,6.836
1584598909.407,56.152,30.273,29.785,81.055,26.855
1584598909.411,48.340,23.926,31.250,99.121,-29.297
1584598909.415,-0.488,15.137,27.344,-19.531,-29.785
1584598909.419,-6.836,18.066,26.855,-65.918,20.020
1584598909.423,44.922,27.344,31.250,56.641,17.090
1584598909.427,60.059,26.855,32.715,129.395,21.484
1584598909.431,7.812,22.949,26.367,7.812,16.602
1584598909.435,-13.672,20.996,21.973,-91.797,75.684
1584598909.438,32.715,27.832,27.344,10.742,54.199
1584598909.442,60.547,33.691,27.344,128.906,6.836
1584598909.446,20.996,26.367,21.484,56.152,30.762
1584598909.450,-19.043,20.020,20.508,-71.777,21.484
1584598909.454,9.277,24.414,23.926,-20.508,5.371
1584598909.458,55.176,29.297,29.297,124.512,59.570
1584598909.462,37.109,25.879,28.320,93.750,55.664
1584598909.466,-15.625,22.461,25.879,-56.152,34.180
1584598909.470,0.000,24.902,29.785,-53.711,54.199
1584598909.474,57.129,30.273,37.109,95.703,30.762
1584598909.477,52.734,28.809,39.551,120.117,63.477
1584598909.481,-5.859,21.484,31.738,-23.926,71.777
1584598909.485,-13.672,21.484,29.297,-80.566,0.000
1584598909.489,40.039,28.320,35.156,51.270,20.996
1584598909.493,54.688,28.809,37.598,132.324,39.551
1584598909.497,5.859,21.973,30.762,16.602,5.859
1584598909.501,-20.996,18.555,25.391,-87.891,-4.395
1584598909.505,23.438,22.461,30.762,10.742,28.809
1584598909.509,58.105,26.855,34.668,131.836,15.625
1584598909.513,21.973,23.926,32.715,60.547,13.184
1584598909.517,-20.996,19.043,28.320,-76.660,52.734
1584598909.520,10.254,22.949,30.762,-36.621,46.387
1584598909.524,56.152,26.855,37.598,103.516,13.672
1584598909.528,41.016,24.902,32.715,84.473,37.109
1584598909.532,-3.906,24.414,27.344,-49.805,66.406
1584598909.536,3.418,26.855,27.344,-65.430,64.941
1584598909.540,53.711,30.273,30.273,72.266,84.473
1584598909.544,57.617,31.250,30.273,112.793,14.648
1584598909.548,3.906,26.367,25.879,-17.578,-26.367
1584598909.552,-9.277,24.902,25.391,-81.055,29.785
1584598909.556,45.410,33.203,29.297,33.203,53.223
1584598909.560,65.430,37.109,32.227,122.559,33.691
1584598909.563,17.578,28.320,31.738,26.855,-19.531
1584598909.567,-13.672,25.391,23.438,-89.844,-25.391
1584598909.571,44.434,37.109,19.043,-3.418,-1.465
1584598909.575,95.703,40.039,29.785,154.785,40.039
1584598909.579,37.598,24.414,35.156,87.402,31.250
1584598909.583,-34.668,16.113,31.738,-80.078,18.066
1584598909.587,-6.348,18.555,38.574,-47.363,69.336
1584598909.591,54.688,23.926,47.363,98.145,60.547
1584598909.595,40.527,22.461,47.363,88.867,-1.465
1584598909.599,-18.555,9.277,43.457,-53.711,44.922
1584598909.602,-9.766,9.766,45.410,-75.684,51.270
1584598909.606,47.363,15.625,51.270,62.500,1.953
1584598909.610,46.387,8.789,53.223,116.699,7.812
1584598909.614,-5.371,-2.441,50.293,0.977,-10.742
1584598909.618,-19.043,-5.371,49.805,-69.824,31.250
1584598909.622,26.367,4.883,56.641,41.016,85.449
1584598909.626,53.223,7.812,60.547,144.043,66.895
1584598909.630,10.742,-4.883,58.594,52.246,15.137
1584598909.634,-25.879,-11.719,59.570,-64.941,-30.762
1584598909.638,19.043,-7.812,66.406,12.207,-3.418
1584598909.642,61.523,-0.488,68.848,141.602,66.895
1584598909.645,34.180,-2.441,66.406,100.586,54.199
1584598909.649,-15.137,-14.160,62.012,-32.227,18.555
1584598909.653,2.441,-11.230,62.500,-18.066,29.297
1584598909.657,50.781,-2.441,67.383,116.699,75.684
1584598909.661,46.387,-4.883,64.453,134.766,69.824
1584598909.665,5.371,-11.230,61.523,14.648,3.418
1584598909.669,3.906,-5.371,57.617,-28.809,22.461
1584598909.673,54.688,2.441,59.570,84.961,32.227
1584598909.677,66.895,4.883,60.547,139.160,51.758
1584598909.681,11.230,3.418,53.711,35.645,24.902
1584598909.685,-11.719,0.488,52.246,-44.922,-8.301
1584598909.688,39.551,8.301,57.129,43.945,44.434
1584598909.692,72.266,15.625,55.664,141.602,35.156
1584598909.696,35.156,11.719,50.781,70.801,5.371
1584598909.700,-8.789,7.324,46.387,-51.758,26.367
1584598909.704,25.879,11.719,44.922,-8.789,9.277
1584598909.708,70.312,18.555,51.270,122.559,-28.320
1584598909.712,44.434,16.602,49.316,101.562,26.855
1584598909.716,-6.836,8.301,41.504,-25.879,1.465
1584598909.720,4.395,9.766,44.434,-36.133,-6.836
1584598909.724,59.082,18.066,48.828,87.402,32.227
1584598909.727,53.223,19.043,45.898,121.094,-7.324
1584598909.731,-3.418,14.648,37.598,4.395,-3.418
1584598909.735,-6.348,12.207,37.109,-54.199,11.719
1584598909.739,50.293,22.461,43.457,55.176,-23.926
1584598909.743,67.383,29.297,39.062,133.301,21.484
1584598909.747,14.648,22.461,32.227,40.039,63.477
1584598909.751,-9.766,18.066,34.180,-52.734,13.672
1584598909.755,41.016,23.926,38.574,18.066,36.621
1584598909.759,71.289,29.297,35.645,124.023,77.148
1584598909.763,32.227,27.344,30.273,70.801,43.945
1584598909.767,-16.602,22.461,29.785,-55.664,27.344
1584598909.770,12.695,27.344,31.250,-30.762,35.645
1584598909.774,62.500,34.180,33.203,98.633,39.062
1584598909.778,34.668,27.832,30.762,90.332,10.742
1584598909.782,-19.531,22.949,26.855,-28.320,-9.277
1584598909.786,-7.812,21.973,31.250,-41.016,11.230
1584598909.790,45.410,24.902,36.133,76.172,-5.371
1584598909.794,49.805,24.902,33.203,112.305,-8.789
1584598909.798,-4.883,19.043,28.809,0.000,47.363
1584598909.802,-18.555,17.090,28.809,-63.477,86.426
1584598909.806,38.086,22.949,31.738,38.574,65.430
1584598909.810,59.570,26.367,36.133,117.188,46.875
1584598909.813,11.230,24.902,31.250,29.297,18.066
1584598909.817,-23.438,21.484,23.438,-62.988,71.777
1584598909.821,20.508,21.484,29.297,0.000,42.969
1584598909.825,58.594,27.832,31.738,104.492,-42.480
1584598909.829,20.508,27.344,24.902,64.941,0.977
1584598909.833,-21.973,22.461,21.973,-47.852,48.340
1584598909.837,12.207,22.949,26.855,-32.227,27.832
1584598909.841,64.453,26.855,29.785,86.914,18.555
1584598909.845,43.457,26.367,25.391,94.238,7.324
1584598909.849,-14.160,20.996,19.043,-18.555,54.688
1584598909.852,-5.859,20.508,20.508,-55.664,47.363
1584598909.856,50.293,27.832,25.879,51.270,58.594
1584598909.860,52.734,31.250,27.832,115.234,85.449
1584598909.864,-1.953,22.949,23.926,21.484,5.859
1584598909.868,-18.555,23.438,19.531,-54.199,28.809
1584598909.872,37.109,33.691,25.391,29.297,34.668
1584598909.876,67.871,34.180,27.344,120.117,15.625
1584598909.880,22.949,24.414,21.973,52.246,34.180
1584598909.884,-20.508,19.531,21.484,-52.246,53.711
1584598909.888,20.996,24.902,22.949,-10.742,70.312
1584598909.892,62.988,29.785,23.438,104.004,74.219
1584598909.895,29.785,26.367,22.461,86.426,77.148
1584598909.899,-19.531,20.020,17.578,-43.457,35.645
1584598909.903,7.324,24.414,20.996,-48.828,17.090
1584598909.907,62.012,30.762,26.367,76.172,24.414
1584598909.911,50.293,29.785,26.367,94.238,20.020
1584598909.915,-9.277,23.926,25.879,-18.555,18.555
1584598909.919,-11.719,27.832,23.926,-62.012,35.156
1584598909.923,47.363,34.180,25.879,48.340,60.547
1584598909.927,57.129,32.715,30.273,114.746,1.465
1584598909.931,0.977,28.809,23.926,17.090,-65.430
1584598909.935,-28.809,24.414,15.625,-63.965,-14.648
1584598909.938,25.879,31.250,16.602,11.719,47.852
1584598909.942,64.453,32.715,19.531,100.586,37.598
1584598909.946,19.043,24.414,20.020,48.828,-2.441
1584598909.950,-23.926,23.926,19.531,-50.781,1.465
1584598909.954,17.578,27.832,21.973,-20.996,43.457
1584598909.958,66.406,31.250,24.414,88.379,15.625
1584598909.962,37.598,29.297,23.926,72.754,21.973
1584598909.966,-23.438,22.461,23.926,-38.086,26.367
1584598909.970,-6.836,23.926,26.367,-50.781,-32.227
1584598909.974,55.176,30.762,26.855,58.594,-21.973
1584598909.977,49.316,31.250,24.414,95.703,8.301
1584598909.981,-11.719,24.414,20.996,-3.906,57.617
1584598909.985,-20.996,17.578,21.973,-68.359,17.578
1584598909.989,40.039,24.902,26.855,20.996,8.789
1584598909.993,58.594,30.762,26.367,100.586,22.949
