timestamps,TP9,AF7,AF8,TP10,Right AUX
1584598275.485,378.418,49.805,49.805,792.969,53.223
1584598275.489,113.281,45.898,50.293,295.410,81.543
1584598275.493,-353.516,17.090,30.273,-719.727,16.602
1584598275.497,-148.438,18.555,25.879,-379.395,4.395
1584598275.501,343.262,46.875,45.410,675.781,3.418
1584598275.505,243.652,51.758,51.270,540.039,-47.363
1584598275.509,-264.160,26.367,38.574,-529.785,-6.348
1584598275.513,-267.578,17.090,31.250,-620.117,37.598
1584598275.517,247.070,40.039,44.922,454.590,21.484
1584598275.520,329.102,49.316,59.082,728.516,67.871
1584598275.524,-149.414,30.273,48.340,-242.676,31.738
1584598275.528,-345.215,17.090,34.180,-755.859,-33.203
1584598275.532,116.211,37.109,43.945,158.203,-14.648
1584598275.536,379.883,54.688,53.223,795.410,-3.418
1584598275.540,-3.906,38.086,42.480,51.270,7.324
1584598275.544,-371.582,17.578,28.809,-789.551,-2.930
1584598275.548,-38.086,28.809,35.645,-147.461,42.969
1584598275.552,374.023,51.758,52.734,768.555,1.465
1584598275.556,144.531,51.270,54.199,357.910,-19.531
1584598275.560,-332.520,25.391,36.133,-675.781,-13.672
1584598275.563,-179.688,22.949,30.762,-444.824,-14.160
1584598275.567,320.801,46.875,47.852,627.441,20.020
1584598275.571,265.625,51.758,55.664,601.074,16.113
1584598275.575,-242.188,29.297,43.945,-463.867,0.488
1584598275.579,-299.805,16.113,31.250,-677.734,-55.664
1584598275.583,214.355,41.504,45.410,379.883,-16.602
1584598275.587,351.562,57.617,59.082,746.582,20.508
1584598275.591,-109.375,37.598,49.316,-174.316,20.020
1584598275.595,-364.746,14.160,30.762,-770.996,27.344
1584598275.599,60.059,27.832,35.156,74.219,29.297
1584598275.602,381.348,51.758,50.781,801.758,81.543
1584598275.606,47.363,43.945,47.363,147.949,79.590
1584598275.610,-366.211,16.602,29.785,-769.043,23.438
1584598275.614,-83.496,19.531,29.785,-236.328,23.926
1584598275.618,362.305,47.363,47.852,741.211,53.711
1584598275.622,176.758,47.852,54.688,437.500,61.035
1584598275.626,-316.895,21.973,41.504,-623.535,43.945
1584598275.630,-225.098,18.066,30.273,-516.113,25.391
1584598275.634,283.691,43.945,44.434,560.547,40.039
1584598275.638,286.621,54.199,55.664,645.996,44.434
1584598275.642,-208.984,33.691,44.922,-382.812,-7.324
1584598275.645,-323.242,17.090,30.762,-723.633,-1.465
1584598275.649,170.898,37.598,36.133,278.320,41.992
1584598275.653,362.793,57.129,49.805,769.043,18.066
1584598275.657,-72.266,40.039,45.410,-84.473,29.785
1584598275.661,-367.188,19.531,31.250,-772.949,61.523
1584598275.665,39.551,36.133,35.645,10.742,48.340
1584598275.669,382.812,57.617,50.293,792.969,6.836
1584598275.673,69.336,45.898,52.246,217.285,17.090
1584598275.677,-367.676,16.602,35.645,-745.117,24.414
1584598275.681,-123.047,18.066,32.227,-317.383,41.016
1584598275.685,342.773,41.992,47.363,695.801,51.758
1584598275.688,204.102,44.434,51.758,484.863,2.441
1584598275.692,-295.410,24.902,37.109,-578.125,16.602
1584598275.696,-252.441,20.996,26.367,-584.961,31.250
1584598275.700,265.625,44.922,40.527,505.371,22.461
1584598275.704,315.430,53.711,55.176,695.312,41.504
1584598275.708,-171.875,34.180,44.922,-315.918,20.020
1584598275.712,-335.449,20.996,25.391,-741.699,1.465
1584598275.716,134.766,35.156,34.180,225.098,73.242
1584598275.720,370.117,54.199,50.293,796.875,83.496
1584598275.724,-24.902,43.457,45.410,6.836,48.340
1584598275.727,-364.746,20.020,29.297,-774.414,51.270
1584598275.731,-8.301,29.297,30.762,-79.590,78.125
1584598275.735,378.906,50.781,44.434,775.879,75.195
1584598275.739,116.211,50.293,43.945,290.527,71.289
1584598275.743,-350.098,25.391,30.273,-711.914,40.039
1584598275.747,-160.156,20.020,27.344,-401.367,-19.043
1584598275.751,331.055,43.457,41.992,646.484,-32.227
1584598275.755,241.699,48.828,48.828,544.434,-6.348
1584598275.759,-263.672,26.367,38.086,-513.184,-9.277
1584598275.763,-277.344,17.578,27.832,-635.254,-1.465
1584598275.767,234.863,41.016,40.527,428.711,59.082
1584598275.770,335.449,53.711,50.781,728.027,48.828
1584598275.774,-134.766,37.109,39.551,-232.910,-0.977
1584598275.778,-355.469,17.090,24.902,-774.414,20.020
1584598275.782,89.844,29.785,33.203,116.211,85.449
1584598275.786,371.094,51.270,48.340,785.645,66.895
1584598275.790,4.395,39.551,44.922,93.262,40.527
1584598275.794,-380.859,14.160,31.250,-768.555,29.785
1584598275.798,-56.152,25.391,34.180,-172.363,32.715
1584598275.802,370.605,49.316,49.805,756.836,3.418
1584598275.806,149.414,43.945,50.293,365.234,4.883
1584598275.810,-336.426,19.043,33.691,-672.852,55.176
1584598275.813,-199.219,14.160,30.273,-465.820,30.762
1584598275.817,306.641,39.551,45.410,599.121,-32.227
1584598275.821,269.043,48.828,51.758,600.098,13.184
1584598275.825,-243.164,25.391,37.598,-458.008,27.832
1584598275.829,-320.801,12.695,26.855,-707.520,-47.852
1584598275.833,185.059,34.668,39.062,344.238,4.395
1584598275.837,347.656,51.758,52.246,759.766,48.340
1584598275.841,-97.168,37.598,42.480,-145.996,20.508
1584598275.845,-364.258,18.066,24.902,-778.320,48.340
1584598275.849,54.199,33.691,33.203,51.758,33.203
1584598275.852,375.488,51.758,48.340,791.992,6.836
1584598275.856,48.828,42.480,47.363,165.039,30.273
1584598275.860,-371.094,22.461,32.715,-758.789,52.734
1584598275.864,-95.703,25.879,30.273,-259.766,20.020
1584598275.868,357.422,47.363,44.434,724.121,8.789
1584598275.872,188.477,50.293,48.828,434.570,-21.973
1584598275.876,-310.547,32.227,36.133,-617.188,-27.832
1584598275.880,-234.863,23.438,30.762,-532.227,34.180
1584598275.884,280.273,43.945,45.410,545.898,47.852
1584598275.888,294.434,56.152,55.664,660.645,46.875
1584598275.892,-195.801,34.668,47.363,-359.863,20.996
1584598275.895,-326.172,15.625,31.738,-712.891,22.461
1584598275.899,156.738,32.227,37.598,274.902,38.086
1584598275.903,364.746,49.805,52.246,771.484,34.668
1584598275.907,-55.176,38.086,46.875,-68.359,25.879
1584598275.911,-371.582,15.625,27.832,-790.039,1.465
1584598275.915,12.695,25.879,31.250,-45.898,-6.836
1584598275.919,379.395,51.270,48.828,773.926,28.809
1584598275.923,94.727,45.410,49.805,249.512,71.289
1584598275.927,-351.562,20.020,34.180,-718.750,64.941
1584598275.931,-129.883,20.020,30.762,-335.938,-14.160
1584598275.935,348.145,47.363,46.875,689.941,-27.344
1584598275.938,225.586,51.758,52.246,519.531,55.176
1584598275.942,-277.832,24.414,36.621,-552.246,31.250
1584598275.946,-252.930,15.625,29.297,-597.168,-0.977
1584598275.950,261.230,42.480,43.457,484.375,41.992
1584598275.954,322.754,53.223,52.734,707.520,65.918
1584598275.958,-165.039,31.738,40.039,-289.062,61.523
1584598275.962,-345.703,14.648,23.926,-758.789,25.391
1584598275.966,120.605,33.203,33.691,184.570,-8.789
1584598275.970,366.699,52.246,51.270,786.133,56.152
1584598275.974,-17.578,40.527,48.340,22.461,44.434
1584598275.977,-374.023,18.555,29.785,-790.039,10.742
1584598275.981,-25.879,26.855,29.785,-128.418,44.434
1584598275.985,378.418,48.828,49.805,775.879,69.336
1584598275.989,133.301,45.898,50.781,332.520,22.461
1584598275.993,-341.797,20.996,32.227,-686.523,35.156
1584598275.997,-168.945,19.043,31.250,-413.086,44.434
1584598276.001,330.078,42.969,45.410,627.930,-24.414
1584598276.005,250.000,47.363,51.270,551.270,-54.688
1584598276.009,-259.766,26.367,38.574,-504.395,-23.438
1584598276.013,-289.551,13.672,24.902,-657.715,17.578
1584598276.017,218.262,29.297,39.551,398.438,11.719
1584598276.020,329.590,42.969,50.781,715.332,-17.578
1584598276.024,-130.371,30.273,40.527,-223.633,-19.043
1584598276.028,-356.445,13.184,25.879,-768.066,-18.555
1584598276.032,82.031,29.297,34.180,117.676,-9.277
1584598276.036,369.629,48.340,50.781,796.387,-0.488
1584598276.040,18.555,40.039,48.340,114.746,-9.766
1584598276.044,-370.117,17.578,34.180,-749.023,15.625
1584598276.048,-67.871,23.438,29.785,-192.871,56.641
1584598276.052,363.281,46.387,43.945,741.699,65.430
1584598276.056,165.527,42.969,50.293,391.113,80.078
1584598276.060,-318.359,22.461,35.645,-652.832,59.570
1584598276.063,-204.590,19.531,30.762,-494.629,43.945
1584598276.067,299.805,41.016,47.852,579.590,14.648
1584598276.071,282.227,51.758,60.059,628.906,-11.719
1584598276.075,-216.309,32.227,48.340,-406.250,37.109
1584598276.079,-304.688,16.602,33.691,-680.176,41.992
1584598276.083,197.754,40.039,42.480,335.449,23.438
1584598276.087,361.328,58.105,55.664,770.996,25.879
1584598276.091,-87.891,36.621,50.293,-97.656,47.852
1584598276.095,-362.793,16.602,33.203,-764.160,36.133
1584598276.099,46.875,31.250,35.645,31.738,13.184
1584598276.102,381.836,55.176,54.199,801.270,53.711
1584598276.106,69.336,50.293,55.664,205.566,58.594
1584598276.110,-356.445,20.020,36.133,-744.141,33.691
1584598276.114,-97.168,23.438,30.762,-291.016,42.969
1584598276.118,361.816,52.246,48.828,714.355,-3.418
1584598276.122,203.125,55.176,52.246,470.703,-26.855
1584598276.126,-305.176,28.809,34.180,-594.727,-43.457
1584598276.130,-241.699,21.973,25.391,-559.082,-46.387
1584598276.134,278.320,49.805,39.551,522.461,25.391
1584598276.138,304.688,57.129,48.340,668.457,19.531
1584598276.142,-191.895,33.691,38.086,-339.844,35.156
1584598276.145,-336.914,18.066,24.902,-724.609,68.848
1584598276.149,148.926,37.598,35.156,249.023,90.820
1584598276.153,370.117,53.223,47.852,775.879,91.797
1584598276.157,-40.039,39.062,37.598,-49.805,8.789
1584598276.161,-365.234,17.578,23.438,-786.133,-18.555
1584598276.165,6.836,29.297,30.273,-48.340,68.848
1584598276.169,378.906,53.711,46.875,784.668,30.273
1584598276.173,105.469,45.410,47.363,271.484,4.395
1584598276.177,-346.191,20.508,31.250,-711.426,65.430
1584598276.181,-146.973,21.973,26.855,-356.934,57.129
1584598276.185,333.008,46.387,43.945,672.852,37.109
1584598276.188,228.027,50.293,50.781,529.785,10.254
1584598276.192,-273.926,30.273,36.621,-531.738,0.977
1584598276.196,-265.137,21.484,28.320,-607.422,3.906
1584598276.200,245.117,41.504,39.551,448.242,16.602
1584598276.204,323.730,53.223,50.293,695.312,-0.977
1584598276.208,-152.832,34.668,41.992,-254.883,3.418
1584598276.212,-344.238,14.160,27.832,-739.746,37.598
1584598276.216,112.793,27.832,35.156,173.828,61.035
1584598276.220,370.117,49.316,51.270,793.457,32.227
1584598276.224,-8.789,41.992,46.875,58.105,12.207
1584598276.227,-368.652,20.996,30.273,-765.137,40.039
1584598276.231,-32.715,29.785,32.227,-131.836,48.828
1584598276.235,372.070,54.688,47.852,767.090,45.410
1584598276.239,142.578,51.270,52.246,351.562,45.898
1584598276.243,-329.102,22.949,38.086,-671.875,53.711
1584598276.247,-175.781,19.531,33.203,-446.289,47.363
1584598276.251,323.242,45.898,51.270,621.094,45.410
1584598276.255,265.625,52.246,58.594,590.820,50.293
1584598276.259,-239.746,29.297,42.969,-467.773,-7.324
1584598276.263,-286.133,19.531,27.344,-659.180,15.625
1584598276.267,221.680,44.434,39.551,388.184,71.777
1584598276.270,356.934,60.547,53.223,751.465,60.547
1584598276.274,-97.168,40.527,44.922,-174.316,61.035
1584598276.278,-345.703,19.043,29.297,-765.625,74.707
1584598276.282,81.055,36.133,35.645,91.309,73.242
1584598276.286,381.348,54.688,51.270,796.387,25.391
1584598276.290,40.039,38.086,47.852,129.395,19.043
1584598276.294,-365.234,12.695,31.250,-770.508,5.371
1584598276.298,-73.730,25.879,32.715,-222.656,-29.297
1584598276.302,370.117,52.734,47.363,742.188,-4.395
1584598276.306,179.688,49.805,47.852,418.457,6.836
1584598276.310,-311.523,23.926,31.250,-630.371,-16.602
1584598276.313,-219.238,18.555,23.438,-511.230,-20.996
1584598276.317,287.598,40.039,37.109,557.129,19.531
1584598276.321,279.785,46.387,46.387,623.047,-39.062
1584598276.325,-220.215,29.785,34.180,-402.344,-13.184
1584598276.329,-320.312,18.555,20.996,-705.566,20.020
1584598276.333,166.992,33.691,32.227,288.574,-42.480
1584598276.337,345.215,51.270,50.293,752.441,50.293
1584598276.341,-77.637,40.527,44.922,-96.680,45.898
1584598276.345,-364.258,17.578,27.344,-770.508,12.695
1584598276.349,32.227,27.344,32.227,4.883,71.289
1584598276.352,376.465,49.316,47.363,782.715,69.336
1584598276.356,68.359,41.504,47.852,220.703,8.789
1584598276.360,-363.281,16.602,29.785,-734.375,19.531
1584598276.364,-116.699,22.461,25.879,-306.641,78.125
1584598276.368,340.820,49.316,45.898,704.102,102.051
1584598276.372,194.824,50.293,50.781,486.816,75.684
1584598276.376,-303.223,23.926,32.227,-577.637,21.973
1584598276.380,-254.395,13.672,22.461,-575.195,-2.441
1584598276.384,261.230,40.039,38.086,498.535,-26.367
1584598276.388,308.105,52.246,49.316,680.664,-11.230
1584598276.392,-175.293,30.273,38.574,-312.988,38.086
1584598276.395,-331.543,11.719,23.926,-737.305,45.410
1584598276.399,138.672,33.691,31.738,211.914,19.043
1584598276.403,372.559,53.223,48.340,782.715,1.953
1584598276.407,-23.926,37.598,46.875,2.441,18.066
1584598276.411,-366.699,12.695,27.832,-770.996,18.066
1584598276.415,-8.301,20.996,29.297,-81.055,6.348
1584598276.419,374.023,45.898,47.363,780.762,10.254
1584598276.423,110.840,38.574,47.363,302.734,13.184
1584598276.427,-349.609,10.254,26.855,-711.426,45.898
1584598276.431,-157.715,11.719,23.926,-397.949,36.133
1584598276.435,326.172,40.527,39.062,649.902,-4.883
1584598276.438,228.516,44.434,42.480,535.156,29.785
1584598276.442,-274.414,18.555,28.320,-533.203,36.621
1584598276.446,-281.250,11.719,20.508,-640.625,37.598
1584598276.450,229.004,31.738,35.156,423.828,20.996
1584598276.454,323.730,43.945,46.387,703.613,4.883
1584598276.458,-149.902,28.320,37.598,-249.512,49.316
1584598276.462,-361.328,7.324,21.973,-760.254,59.082
1584598276.466,86.914,18.555,28.809,141.113,19.043
1584598276.470,357.910,38.086,43.457,781.250,-4.395
1584598276.474,-6.348,27.832,42.969,65.430,-30.762
1584598276.477,-377.930,6.348,28.809,-774.902,-13.184
1584598276.481,-55.176,17.090,30.762,-165.527,34.668
1584598276.485,359.863,40.039,45.898,745.117,15.625
1584598276.489,138.184,40.527,45.410,349.121,27.832
1584598276.493,-345.703,20.020,31.738,-663.574,54.688
1584598276.497,-202.637,14.648,23.438,-458.984,-4.883
1584598276.501,304.199,36.133,38.574,592.285,-9.766
1584598276.505,257.324,41.992,50.293,592.773,35.645
1584598276.509,-250.000,20.508,36.621,-453.613,-28.809
1584598276.513,-315.918,7.812,21.973,-683.594,-24.414
1584598276.517,190.430,32.715,35.156,348.633,81.543
1584598276.520,338.379,46.875,44.922,738.770,72.266
1584598276.524,-107.422,29.785,35.645,-162.109,26.367
1584598276.528,-360.840,13.184,24.902,-788.086,41.992
1584598276.532,59.570,28.320,30.273,37.109,7.812
1584598276.536,375.000,53.711,46.875,780.762,-36.133
1584598276.540,48.340,46.875,46.875,161.621,-18.066
1584598276.544,-358.398,19.531,28.320,-746.094,36.133
1584598276.548,-85.449,25.391,29.785,-248.047,34.180
1584598276.552,359.863,53.223,48.828,724.121,-8.789
1584598276.556,186.035,53.711,53.711,442.383,-16.602
1584598276.560,-300.781,28.320,38.086,-614.258,-12.695
1584598276.563,-212.891,23.926,31.250,-521.484,37.109
1584598276.567,291.016,48.340,45.410,560.547,76.660
1584598276.571,297.363,55.176,52.246,654.785,38.086
1584598276.575,-196.777,29.785,40.039,-379.395,7.812
1584598276.579,-310.059,21.484,30.273,-713.379,40.527
1584598276.583,183.105,50.781,41.016,299.316,106.445
1584598276.587,372.070,63.965,50.781,779.785,79.102
1584598276.591,-55.664,41.992,43.457,-62.012,58.594
1584598276.595,-361.816,18.555,28.320,-758.301,92.773
1584598276.599,25.879,29.785,35.156,-9.277,63.477
1584598276.602,382.812,50.293,49.316,792.480,39.062
1584598276.606,85.938,42.480,48.340,243.652,76.172
1584598276.610,-352.539,17.090,34.668,-726.074,62.988
1584598276.614,-117.188,16.113,29.297,-321.289,38.574
1584598276.618,348.633,39.062,43.945,692.383,67.871
1584598276.622,216.797,44.922,48.828,495.605,44.922
1584598276.626,-287.598,24.902,34.668,-562.500,43.945
1584598276.630,-261.719,14.160,27.832,-583.984,78.613
1584598276.634,255.371,37.598,41.992,485.840,68.848
1584598276.638,309.570,50.781,51.758,699.219,56.152
1584598276.642,-171.387,30.273,41.016,-282.227,73.242
1584598276.645,-338.867,13.672,30.273,-742.188,1.953
1584598276.649,126.953,31.250,38.574,197.266,-11.719
1584598276.653,372.559,52.246,49.805,787.598,31.250
1584598276.657,-19.043,40.527,41.992,16.602,-7.324
1584598276.661,-369.629,13.184,25.879,-777.832,-17.578
1584598276.665,-16.113,20.996,27.832,-120.117,2.930
1584598276.669,376.465,49.316,42.969,750.977,-12.207
1584598276.673,122.559,45.410,47.852,316.406,-18.066
1584598276.677,-340.820,17.090,28.809,-691.895,-2.441
1584598276.681,-162.109,20.020,25.391,-397.949,12.695
1584598276.685,327.148,48.340,44.922,656.738,67.871
1584598276.688,250.977,51.758,50.293,562.012,43.457
1584598276.692,-246.094,28.809,35.645,-495.605,22.461
1584598276.696,-275.879,20.020,25.879,-639.648,66.895
1584598276.700,223.633,42.480,41.992,422.852,53.711
1584598276.704,335.938,54.688,55.176,732.910,38.086
1584598276.708,-125.488,36.133,42.969,-215.332,48.828
1584598276.712,-352.051,15.625,23.926,-762.207,50.293
1584598276.716,81.543,30.273,28.809,113.770,66.406
1584598276.720,369.629,54.199,45.410,786.133,16.113
1584598276.724,18.066,43.945,44.434,86.914,-5.859
1584598276.727,-363.770,17.578,27.832,-784.180,25.391
1584598276.731,-53.711,24.414,27.344,-187.500,23.438
1584598276.735,361.816,46.387,41.504,750.488,36.621
1584598276.739,150.391,42.480,44.434,385.254,20.508
1584598276.743,-332.031,19.531,28.809,-652.344,18.555
1584598276.747,-206.543,17.090,18.555,-491.211,-13.184
1584598276.751,294.434,39.062,34.180,577.637,-17.090
1584598276.755,267.578,44.922,47.852,608.398,-0.977
1584598276.759,-225.586,24.902,35.645,-429.688,7.812
1584598276.763,-306.641,13.184,22.949,-688.477,58.105
1584598276.767,185.059,32.715,35.156,330.566,51.758
1584598276.770,348.633,47.363,46.875,743.652,9.277
1584598276.774,-87.891,32.227,38.574,-133.301,-1.465
1584598276.778,-359.863,13.672,24.902,-763.672,8.789
1584598276.782,51.270,26.367,30.273,37.598,-2.930
1584598276.786,384.277,52.734,47.363,783.691,-27.832
1584598276.790,65.430,44.434,47.852,188.965,0.000
1584598276.794,-363.281,12.695,28.809,-739.746,57.129
1584598276.798,-100.586,16.602,28.809,-266.113,104.492
1584598276.802,351.074,42.969,44.434,716.797,30.762
1584598276.806,189.453,44.434,46.875,454.102,12.207
1584598276.810,-304.199,20.508,31.250,-598.633,32.227
1584598276.813,-240.723,9.277,21.973,-551.270,28.320
1584598276.817,271.973,32.227,38.574,521.484,76.660
1584598276.821,301.270,45.898,50.781,674.316,104.492
1584598276.825,-190.918,23.438,40.527,-341.309,98.145
1584598276.829,-330.078,7.812,26.855,-724.121,40.039
1584598276.833,145.996,28.809,35.156,252.930,25.879
1584598276.837,353.027,44.922,48.828,773.438,37.109
1584598276.841,-48.340,31.250,46.387,-41.992,55.176
1584598276.845,-358.398,10.254,31.250,-778.809,40.527
1584598276.849,13.672,23.438,33.203,-52.246,11.230
1584598276.852,375.488,49.316,48.340,777.344,13.672
1584598276.856,95.215,41.992,47.852,269.531,54.688
1584598276.860,-354.004,12.207,30.273,-724.121,56.152
1584598276.864,-135.742,18.555,30.762,-367.188,35.645
1584598276.868,344.238,47.363,46.875,681.641,45.898
1584598276.872,227.539,45.410,49.316,522.949,18.066
1584598276.876,-273.926,20.508,35.156,-543.457,49.316
1584598276.880,-261.719,10.742,25.879,-605.957,65.918
1584598276.884,250.977,34.668,38.086,459.473,4.883
1584598276.888,324.707,49.805,50.293,701.172,-10.254
1584598276.892,-154.297,33.203,39.062,-269.531,28.809
1584598276.895,-346.680,17.578,21.484,-749.023,15.137
1584598276.899,110.352,32.715,28.320,173.340,3.906
1584598276.903,372.559,50.781,43.457,780.273,26.367
1584598276.907,-2.930,39.062,39.062,27.344,4.395
1584598276.911,-364.746,20.508,24.902,-779.785,1.953
1584598276.915,-26.855,28.809,30.762,-132.324,-31.738
1584598276.919,374.512,51.758,45.898,763.672,-9.277
1584598276.923,134.277,50.293,44.922,335.449,48.340
1584598276.927,-338.379,25.391,31.250,-682.129,7.324
1584598276.931,-178.711,21.973,30.273,-428.223,-18.066
1584598276.935,313.477,41.504,41.992,620.605,-14.160
1584598276.938,238.770,46.875,42.480,565.430,-10.254
1584598276.942,-260.254,21.973,31.250,-485.352,25.879
1584598276.946,-303.711,7.812,22.949,-661.133,71.289
1584598276.950,189.941,27.832,34.180,372.559,79.102
1584598276.954,319.336,44.434,50.781,720.215,79.102
1584598276.958,-125.000,29.785,43.945,-193.359,22.461
1584598276.962,-360.840,9.277,24.902,-771.484,25.391
1584598276.966,62.500,24.902,31.738,85.449,27.344
1584598276.970,361.816,46.875,46.387,786.621,62.988
1584598276.974,25.391,37.598,45.410,128.418,63.477
