timestamps,TP9,AF7,AF8,TP10,Right AUX
1585002094.863,25.879,37.598,35.645,12.207,46.875
1585002094.867,10.742,38.574,35.156,-63.965,47.852
1585002094.871,21.484,28.809,27.832,-2.441,12.695
1585002094.875,29.297,26.855,27.832,86.914,-14.648
1585002094.879,29.297,34.180,35.645,61.523,-5.859
1585002094.883,24.414,39.551,39.551,-35.156,25.391
1585002094.887,18.066,31.250,33.203,-25.879,22.461
1585002094.891,29.785,22.461,27.344,70.312,21.973
1585002094.894,46.875,27.832,36.133,83.984,19.531
1585002094.898,34.180,37.109,47.363,-4.395,64.941
1585002094.902,16.113,36.133,39.551,-37.109,84.473
1585002094.906,24.414,25.879,27.344,42.969,40.527
1585002094.910,33.203,27.344,31.250,75.195,32.227
1585002094.914,29.785,38.574,42.480,10.254,5.859
1585002094.918,21.484,37.598,42.480,-40.527,10.254
1585002094.922,12.207,21.973,29.785,24.902,4.883
1585002094.926,21.484,17.090,28.809,79.590,-3.906
1585002094.930,25.391,30.273,36.133,27.344,40.527
1585002094.934,10.742,39.062,36.621,-54.199,27.344
1585002094.937,8.789,28.809,26.367,-13.672,18.555
1585002094.941,20.508,22.461,24.414,71.777,51.270
1585002094.945,19.043,27.832,39.062,55.664,-27.832
1585002094.949,10.742,35.156,47.363,-28.809,-46.387
1585002094.953,6.348,28.809,34.180,-26.367,38.086
1585002094.957,14.648,23.438,20.508,53.711,42.969
1585002094.961,16.602,32.227,24.902,55.664,-12.695
1585002094.965,12.695,40.039,36.133,-26.855,12.695
1585002094.969,8.789,33.691,32.715,-46.875,22.949
1585002094.973,18.555,21.973,20.020,42.969,-6.348
1585002094.977,36.621,23.438,22.949,80.566,65.918
1585002094.980,24.902,32.227,34.668,11.230,112.305
1585002094.984,1.953,30.273,35.645,-52.734,111.816
1585002094.988,7.324,18.555,23.926,4.883,124.512
1585002094.992,16.113,19.531,19.531,69.824,40.039
1585002094.996,13.672,30.273,26.855,25.391,0.000
1585002095.000,17.090,35.645,31.738,-55.664,15.137
1585002095.004,21.484,26.855,23.926,-4.883,3.906
1585002095.008,29.785,23.438,21.484,82.520,33.691
1585002095.012,25.879,34.668,27.832,46.387,71.289
1585002095.016,24.902,41.504,31.250,-51.270,90.820
1585002095.019,18.555,34.668,25.391,-48.828,53.223
1585002095.023,7.812,23.438,19.531,50.293,25.879
1585002095.027,12.695,26.367,28.809,69.824,10.254
1585002095.031,8.301,40.039,36.621,-15.137,-14.160
1585002095.035,1.953,41.016,31.250,-50.781,13.184
1585002095.039,16.113,29.297,24.414,29.297,8.301
1585002095.043,23.926,29.297,29.785,76.660,-21.973
1585002095.047,10.254,37.598,41.504,16.602,2.441
1585002095.051,13.184,39.062,44.922,-40.039,5.371
1585002095.055,20.020,32.227,36.133,21.973,41.504
1585002095.059,24.414,26.367,31.250,83.984,55.176
1585002095.062,29.297,33.203,41.992,48.340,19.043
1585002095.066,29.297,39.551,48.340,-34.668,36.621
1585002095.070,19.043,31.738,34.668,-15.625,30.762
1585002095.074,22.461,26.855,25.391,69.336,40.039
1585002095.078,27.832,31.738,33.203,60.059,28.809
1585002095.082,20.508,38.574,42.480,-30.273,-13.672
1585002095.086,22.949,31.738,41.016,-27.344,2.441
1585002095.090,39.551,20.020,36.133,74.707,28.809
1585002095.094,34.668,25.391,33.203,74.707,46.387
