timestamps,TP9,AF7,AF8,TP10,Right AUX
1584600053.477,0.977,20.508,21.973,-34.668,47.852
1584600053.481,8.789,21.484,22.461,-25.391,45.898
1584600053.485,50.293,28.320,29.297,87.402,34.180
1584600053.489,48.340,29.785,34.180,106.445,59.082
1584600053.493,8.301,25.879,29.785,-0.977,14.648
1584600053.497,6.348,27.832,26.367,-42.480,-7.812
1584600053.501,52.246,30.762,26.367,72.266,79.102
1584600053.505,61.523,28.320,27.832,126.465,67.383
1584600053.509,12.695,24.414,27.832,18.555,20.020
1584600053.513,-11.719,23.926,29.785,-58.105,23.438
1584600053.517,25.879,26.367,33.203,21.973,64.941
1584600053.520,49.316,25.391,35.156,107.422,61.523
1584600053.524,23.438,23.438,35.156,52.734,30.273
1584600053.528,-3.906,22.949,30.762,-39.062,10.254
1584600053.532,20.996,25.391,30.762,-7.324,-11.230
1584600053.536,57.617,27.832,34.668,102.051,47.363
1584600053.540,37.598,23.438,32.715,91.309,42.480
1584600053.544,-2.930,18.555,28.320,-27.344,-6.836
1584600053.548,8.789,20.020,30.762,-27.344,25.391
1584600053.552,48.828,23.926,33.691,85.449,30.762
1584600053.556,42.969,26.367,31.250,107.422,18.066
1584600053.560,1.465,22.461,26.855,2.441,41.016
1584600053.563,2.930,19.043,26.855,-47.852,12.207
1584600053.567,47.363,26.367,27.344,47.363,22.949
1584600053.571,57.617,29.297,26.367,121.582,67.871
1584600053.575,21.973,19.531,26.855,43.457,21.484
1584600053.579,-0.977,18.555,23.926,-40.527,-13.184
1584600053.583,35.645,27.344,23.926,29.297,17.578
1584600053.587,64.941,25.879,25.391,123.535,-30.762
1584600053.591,35.645,22.949,20.020,69.824,-20.508
1584600053.595,0.000,24.902,18.066,-36.133,38.086
1584600053.599,20.020,26.855,22.949,-13.184,77.637
1584600053.602,56.641,29.785,29.785,100.586,25.391
1584600053.606,41.504,27.344,31.738,95.215,19.043
1584600053.610,1.953,25.391,30.273,-20.996,84.473
1584600053.614,13.184,30.762,29.297,-33.203,13.672
1584600053.618,51.270,35.156,30.762,74.707,37.598
1584600053.622,46.875,32.227,30.273,113.770,50.781
1584600053.626,7.812,25.879,27.832,17.578,12.207
1584600053.630,-5.371,27.832,26.367,-43.457,65.430
1584600053.634,33.691,26.367,27.832,46.875,66.895
1584600053.638,50.781,21.973,30.762,121.094,69.824
1584600053.642,14.648,24.414,29.297,50.293,41.504
1584600053.645,-7.812,23.438,27.832,-41.992,-6.348
1584600053.649,15.137,25.879,28.809,6.836,39.062
1584600053.653,39.062,32.227,28.320,97.656,49.805
1584600053.657,21.973,32.715,25.879,54.688,28.809
1584600053.661,-10.254,25.391,23.926,-48.340,-5.371
1584600053.665,5.371,26.855,25.391,-30.762,12.207
1584600053.669,41.016,33.691,28.320,81.055,28.320
1584600053.673,31.250,29.785,25.879,83.496,-4.395
1584600053.677,-11.719,21.973,20.996,-22.461,-10.254
1584600053.681,-7.812,21.973,21.973,-49.316,-16.113
1584600053.685,38.086,30.273,26.367,55.664,1.953
1584600053.688,44.922,32.227,27.832,105.957,16.602
1584600053.692,7.812,27.832,22.949,21.484,18.066
1584600053.696,-6.348,25.879,21.484,-52.246,13.672
1584600053.700,27.832,29.785,29.297,22.461,8.789
1584600053.704,53.223,32.715,35.156,115.234,-32.227
1584600053.708,23.438,25.879,29.785,46.387,-10.254
1584600053.712,-8.301,20.996,23.438,-42.969,30.273
1584600053.716,20.020,24.902,23.438,3.906,3.418
1584600053.720,51.270,29.785,22.949,90.332,-9.277
1584600053.724,27.344,25.391,20.996,57.617,-8.301
1584600053.727,-12.207,20.996,19.531,-41.016,4.395
1584600053.731,5.859,23.438,23.438,-28.809,38.086
1584600053.735,50.781,25.879,28.809,80.078,41.504
1584600053.739,43.945,26.855,28.320,93.262,63.477
1584600053.743,0.488,23.438,25.879,-8.301,26.855
1584600053.747,-1.465,23.438,29.785,-53.711,-37.598
1584600053.751,40.039,29.785,32.715,41.016,-23.438
