timestamps,TP9,AF7,AF8,TP10,Right AUX
1584546406.427,17.090,30.762,29.297,16.113,71.289
1584546406.431,34.180,30.273,27.344,0.977,19.531
1584546406.435,25.879,29.785,30.273,23.926,28.809
1584546406.438,12.695,31.250,35.645,55.664,69.336
1584546406.442,17.578,30.762,36.133,46.387,42.969
1584546406.446,28.809,25.879,31.738,6.348,8.789
1584546406.450,25.879,25.391,28.320,6.348,-42.480
1584546406.454,7.324,29.297,31.250,40.039,21.973
1584546406.458,2.441,31.250,30.762,39.062,40.039
1584546406.462,17.578,27.832,25.391,-2.441,20.996
1584546406.466,27.832,27.344,27.832,-13.184,2.930
1584546406.470,14.160,31.250,31.738,22.949,4.395
1584546406.474,4.883,29.297,32.227,40.527,81.055
1584546406.478,20.020,27.344,30.273,16.113,40.527
1584546406.481,32.227,27.832,26.855,-0.977,-11.719
1584546406.485,26.855,29.785,29.785,25.391,41.992
1584546406.489,16.113,29.297,34.668,49.805,101.562
1584546406.493,17.090,29.297,33.203,24.902,85.449
1584546406.497,30.273,33.203,29.785,-3.906,27.832
1584546406.501,28.320,32.227,28.320,9.766,15.137
1584546406.505,8.301,30.273,28.809,34.668,27.832
1584546406.509,4.395,29.785,29.785,22.949,39.551
1584546406.513,23.926,31.250,29.785,-1.465,19.531
1584546406.517,31.738,31.250,29.785,11.230,5.859
1584546406.520,16.602,31.250,27.832,34.180,26.367
1584546406.524,8.789,31.250,27.832,32.227,6.836
1584546406.528,18.066,27.832,27.344,3.418,-9.766
1584546406.532,26.367,25.879,25.391,-8.301,-47.852
1584546406.536,16.602,27.344,26.855,17.578,-25.879
1584546406.540,4.395,27.344,30.273,37.109,-5.859
1584546406.544,14.648,25.391,29.785,16.602,-0.488
1584546406.548,32.227,24.414,29.785,-5.371,39.551
1584546406.552,30.273,25.879,31.738,19.043,43.945
1584546406.556,14.160,29.297,32.227,42.969,65.430
1584546406.560,9.766,30.762,27.832,14.648,87.402
1584546406.563,21.973,30.273,24.902,-19.043,54.199
1584546406.567,23.438,28.809,25.879,1.953,13.184
1584546406.571,8.301,27.344,27.832,38.574,36.133
1584546406.575,10.742,28.320,29.297,32.227,17.578
1584546406.579,24.902,27.832,27.344,1.953,-9.766
1584546406.583,25.391,26.367,24.414,-3.418,7.812
1584546406.587,13.184,30.762,24.902,25.879,49.805
1584546406.591,7.812,33.203,25.391,39.062,41.992
1584546406.595,21.973,29.297,24.902,14.160,8.301
1584546406.599,31.250,26.367,25.879,-5.859,-7.324
1584546406.603,16.602,27.344,28.320,15.137,0.977
1584546406.606,8.789,29.785,29.785,40.527,16.113
1584546406.610,23.926,27.832,29.785,23.438,51.758
1584546406.614,41.504,26.367,28.809,9.766,53.711
1584546406.618,34.180,28.809,29.785,30.273,-24.414
1584546406.622,11.719,31.738,30.273,44.922,-20.996
1584546406.626,10.742,33.691,26.855,29.297,27.832
1584546406.630,29.785,34.668,26.367,6.836,17.090
1584546406.634,34.180,35.156,26.855,19.043,-13.672
1584546406.638,20.020,36.133,26.855,49.316,34.180
1584546406.642,17.578,34.180,26.855,39.551,56.641
1584546406.645,36.621,31.250,25.391,3.418,29.297
1584546406.649,47.852,31.738,25.879,7.812,24.902
1584546406.653,30.273,33.203,27.344,40.039,51.758
1584546406.657,14.648,33.203,31.250,50.293,57.617
1584546406.661,23.438,32.227,32.227,21.973,24.414
1584546406.665,33.203,34.180,28.809,-4.883,27.344
1584546406.669,21.484,35.645,30.273,21.484,103.516
1584546406.673,12.207,34.668,35.156,50.293,82.520
1584546406.677,21.484,31.738,33.203,26.367,0.488
1584546406.681,32.227,28.809,32.227,-2.930,21.973
1584546406.685,20.508,26.367,31.250,11.230,43.457
1584546406.688,1.953,27.832,28.809,33.203,11.719
1584546406.692,8.789,30.273,28.320,20.020,7.324
1584546406.696,21.973,28.809,26.367,-2.930,6.348
1584546406.700,25.391,27.832,26.367,6.836,-12.207
1584546406.704,13.184,29.297,29.297,36.133,17.090
1584546406.708,5.859,32.227,26.367,31.738,53.711
1584546406.712,18.555,32.715,22.461,-1.953,44.922
1584546406.716,27.832,29.785,22.461,-3.418,-9.277
1584546406.720,15.137,29.785,27.344,30.273,-12.207
1584546406.724,5.859,31.250,28.320,42.969,9.766
1584546406.728,19.043,30.762,25.391,17.578,6.348
1584546406.731,32.715,27.832,27.344,2.930,11.719
1584546406.735,21.484,24.902,31.738,26.367,20.996
1584546406.739,-0.488,27.832,31.738,46.387,43.945
1584546406.743,0.977,28.809,28.809,20.508,17.578
1584546406.747,20.996,23.926,27.344,-10.742,-18.066
1584546406.751,23.438,22.949,25.879,13.184,28.809
1584546406.755,11.230,25.879,29.785,51.270,66.406
1584546406.759,5.859,26.855,29.785,33.691,72.754
1584546406.763,18.066,26.855,23.438,-1.953,61.523
1584546406.767,24.414,25.879,22.461,3.906,-11.230
1584546406.770,11.230,26.855,24.902,38.574,-28.320
1584546406.774,12.695,28.809,27.344,46.387,50.293
1584546406.778,32.227,28.320,26.855,18.555,47.852
1584546406.782,33.691,28.320,24.414,8.301,25.391
1584546406.786,18.066,28.320,27.832,35.156,50.781
1584546406.790,8.789,26.367,32.715,46.875,-1.953
1584546406.794,21.973,25.879,31.738,16.113,-51.270
1584546406.798,33.203,27.832,28.320,-4.883,-8.301
1584546406.802,25.391,28.320,29.785,20.996,6.836
1584546406.806,12.695,29.297,32.227,46.875,0.000
1584546406.810,15.625,29.785,28.809,20.996,5.371
1584546406.813,31.738,27.832,24.902,-5.371,53.711
1584546406.817,31.738,26.855,26.855,18.066,121.582
1584546406.821,18.066,28.320,30.762,48.340,68.359
1584546406.825,18.066,27.344,31.738,35.645,15.137
1584546406.829,31.250,26.855,32.715,2.930,42.480
1584546406.833,33.203,24.902,32.715,5.371,-5.859
1584546406.837,23.438,24.902,32.227,36.621,28.320
1584546406.841,11.230,23.926,33.691,38.574,64.941
1584546406.845,20.996,19.043,34.180,13.184,-13.184
1584546406.849,30.762,17.578,30.273,2.441,-28.809
1584546406.853,16.113,23.438,27.832,23.926,2.441
1584546406.856,8.789,27.344,31.250,39.062,44.434
1584546406.860,14.648,25.391,33.203,12.695,19.043
1584546406.864,28.320,24.902,29.297,-6.348,10.254
1584546406.868,30.762,24.902,28.809,14.648,-5.859
1584546406.872,17.578,24.414,31.250,41.016,16.602
1584546406.876,15.137,23.926,32.715,23.438,44.434
1584546406.880,29.785,22.461,30.273,1.465,37.598
1584546406.884,26.855,20.996,29.297,10.742,18.555
1584546406.888,9.277,24.414,31.738,35.156,41.504
1584546406.892,11.230,23.926,31.250,35.645,23.926
1584546406.895,27.344,19.043,29.785,8.301,11.719
1584546406.899,33.691,17.578,32.715,13.672,44.434
1584546406.903,19.531,17.578,34.668,42.969,6.348
1584546406.907,5.859,16.113,37.109,44.434,3.418
1584546406.911,13.184,14.648,35.645,10.742,15.625
1584546406.915,20.996,17.090,27.832,-8.301,43.945
1584546406.919,14.648,20.508,26.367,23.438,23.926
1584546406.923,9.766,20.508,32.227,51.270,1.953
1584546406.927,19.043,19.531,32.715,22.461,-18.555
1584546406.931,27.832,21.484,27.344,-10.742,-65.430
1584546406.935,22.949,25.391,28.809,12.695,9.766
1584546406.938,8.789,24.414,33.203,48.340,53.711
1584546406.942,9.277,22.461,34.180,35.645,30.273
1584546406.946,25.391,22.461,32.715,0.488,15.625
1584546406.950,31.738,23.438,33.203,15.625,37.598
1584546406.954,15.625,26.855,33.691,47.852,50.293
1584546406.958,12.695,29.297,32.227,42.969,6.836
1584546406.962,33.691,29.297,31.738,17.578,5.859
1584546406.966,39.551,25.391,30.273,11.719,28.809
1584546406.970,19.043,24.902,32.227,35.156,-1.953
1584546406.974,6.836,27.344,33.203,39.062,3.906
1584546406.978,20.020,25.879,31.738,19.043,6.348
1584546406.981,38.574,23.438,29.297,11.719,-41.016
1584546406.985,30.273,21.973,29.785,31.250,-5.859
1584546406.989,11.230,24.414,31.738,53.223,-6.836
1584546406.993,18.066,25.391,30.273,22.949,-10.742
1584546406.997,29.297,23.438,26.855,-11.230,34.180
1584546407.001,24.414,23.926,27.344,10.254,19.043
1584546407.005,13.672,26.367,30.273,44.434,10.742
1584546407.009,13.184,26.855,28.809,37.109,50.781
1584546407.013,28.809,27.832,23.926,5.371,54.688
1584546407.017,36.133,27.832,23.926,8.789,-3.418
1584546407.020,16.602,25.391,29.785,35.645,-30.762
1584546407.024,3.418,23.926,30.273,32.715,20.020
1584546407.028,16.602,22.949,25.879,2.441,37.598
1584546407.032,30.273,21.973,24.414,-2.441,23.438
1584546407.036,20.020,23.926,26.367,29.297,61.035
1584546407.040,7.812,26.367,27.832,42.480,66.895
1584546407.044,16.602,25.391,27.344,13.184,77.148
1584546407.048,29.297,25.391,24.902,-8.301,56.152
1584546407.052,22.461,27.344,26.367,18.555,38.086
1584546407.056,7.812,28.320,30.762,43.457,68.848
1584546407.060,12.695,27.832,30.762,24.902,48.340
1584546407.063,25.879,25.879,28.809,-3.906,40.039
1584546407.067,22.949,26.367,27.344,8.301,40.527
1584546407.071,11.719,27.344,29.785,43.457,30.273
1584546407.075,8.301,24.902,33.203,34.180,-3.418
1584546407.079,20.508,23.438,32.227,0.000,0.000
1584546407.083,26.855,24.902,30.273,0.977,20.020
1584546407.087,6.836,25.391,30.762,29.785,-7.812
1584546407.091,-4.395,24.902,29.297,28.809,27.344
1584546407.095,11.230,24.414,26.855,-1.465,48.828
1584546407.099,26.855,24.414,28.809,-1.953,29.785
1584546407.103,12.207,25.879,33.203,21.484,20.996
1584546407.106,-3.418,26.855,31.250,28.809,52.246
1584546407.110,4.395,26.367,27.832,6.348,24.902
1584546407.114,21.973,27.344,24.902,-7.324,38.574
1584546407.118,19.043,27.832,28.320,17.578,44.434
1584546407.122,-0.977,27.344,33.203,39.062,50.781
1584546407.126,-3.418,24.902,31.250,16.602,34.668
1584546407.130,7.812,22.949,27.344,-10.254,10.254
1584546407.134,12.207,25.879,26.855,6.348,53.711
1584546407.138,0.000,27.832,27.832,37.598,66.406
1584546407.142,-1.953,28.320,29.297,31.250,43.945
1584546407.145,18.066,24.902,30.762,1.953,38.574
1584546407.149,20.508,21.973,29.785,-0.977,45.410
1584546407.153,0.000,22.949,26.855,19.531,-6.836
1584546407.157,-7.324,26.367,26.367,22.461,-16.602
1584546407.161,6.836,28.809,27.344,-0.977,27.832
1584546407.165,20.508,25.879,24.902,-10.254,4.883
1584546407.169,12.695,23.438,26.855,12.207,38.574
1584546407.173,-1.953,26.367,30.762,31.738,43.457
1584546407.177,9.766,27.344,27.344,16.113,28.809
1584546407.181,35.645,26.367,27.344,5.371,31.738
1584546407.185,29.297,27.344,30.762,26.367,-23.926
1584546407.188,2.441,29.785,28.320,42.480,-30.273
1584546407.192,-1.465,33.203,25.391,22.461,56.152
1584546407.196,19.043,34.668,24.902,-4.395,69.336
1584546407.200,29.297,33.203,26.855,12.695,39.551
1584546407.204,13.184,32.715,27.344,42.969,25.879
1584546407.208,6.836,32.715,25.391,34.668,25.879
1584546407.212,25.391,30.762,22.949,2.441,63.477
1584546407.216,34.668,29.785,22.461,1.953,34.180
1584546407.220,21.484,31.250,28.320,37.109,-0.977
1584546407.224,11.719,31.250,31.250,51.758,41.504
1584546407.228,21.484,30.762,27.344,21.973,65.430
1584546407.231,30.762,28.809,23.438,-2.930,42.969
1584546407.235,19.043,27.344,24.902,17.090,8.301
1584546407.239,10.254,30.762,24.902,41.504,21.484
1584546407.243,19.531,28.320,23.438,21.484,35.156
1584546407.247,29.297,20.020,22.949,-1.953,-26.855
1584546407.251,24.414,20.996,26.367,15.625,2.930
1584546407.255,12.207,24.902,27.832,42.969,52.734
1584546407.259,8.301,24.414,23.926,21.973,37.598
1584546407.263,21.973,23.926,20.996,-10.254,32.715
1584546407.267,27.344,22.949,20.020,0.977,40.039
1584546407.270,11.230,25.879,23.438,31.250,8.789
1584546407.274,5.859,27.344,28.809,29.785,-36.133
1584546407.278,19.043,25.391,27.832,-1.953,41.504
1584546407.282,33.691,23.926,26.855,-1.465,47.852
1584546407.286,24.902,24.414,27.832,27.832,25.391
1584546407.290,12.207,25.391,28.320,38.086,26.367
1584546407.294,20.996,26.367,28.809,12.207,43.457
1584546407.298,30.762,24.414,28.320,-12.207,55.176
1584546407.302,21.973,21.973,25.879,8.789,32.715
1584546407.306,8.301,25.879,24.902,33.691,37.109
1584546407.310,12.695,29.297,25.391,15.625,5.371
1584546407.313,24.902,26.367,22.949,-10.254,23.438
1584546407.317,18.066,25.391,21.484,4.395,13.184
1584546407.321,1.953,25.879,25.391,34.668,-21.973
1584546407.325,2.441,24.902,28.320,22.949,25.879
1584546407.329,19.043,22.949,26.367,-7.812,30.762
1584546407.333,23.438,23.438,25.391,-2.930,4.883
1584546407.337,8.789,26.855,30.273,29.785,45.898
1584546407.341,4.883,27.344,33.203,33.691,20.508
1584546407.345,16.113,24.414,29.297,-3.418,-29.297
1584546407.349,25.879,23.438,24.902,-16.113,-36.621
1584546407.353,18.555,24.902,26.367,14.648,-22.949
1584546407.356,10.742,30.273,25.391,33.203,67.383
1584546407.360,23.926,31.250,24.902,11.719,63.965
1584546407.364,33.203,23.926,27.832,-6.836,-52.246
1584546407.368,22.461,23.438,31.250,12.695,-53.223
1584546407.372,10.742,27.832,31.738,41.016,17.090
1584546407.376,13.672,26.367,28.320,24.902,46.387
1584546407.380,29.785,25.391,26.855,1.953,26.855
1584546407.384,33.691,27.832,24.902,14.160,32.715
1584546407.388,15.137,29.297,25.391,37.109,26.855
1584546407.392,10.254,27.344,25.391,25.391,0.488
1584546407.395,28.320,25.879,23.438,-9.766,82.031
1584546407.399,37.109,27.832,23.926,-2.441,124.512
1584546407.403,27.344,27.832,25.391,37.109,67.871
1584546407.407,18.066,26.367,28.320,47.363,7.812
1584546407.411,20.996,25.391,24.414,9.277,-20.508
1584546407.415,29.297,25.391,20.996,-8.301,-41.992
1584546407.419,22.461,28.809,25.879,22.461,-43.945
1584546407.423,12.695,30.762,29.297,44.922,-30.762
1584546407.427,24.902,30.273,26.855,25.391,-11.719
1584546407.431,42.480,28.809,25.391,11.230,-12.695
1584546407.435,42.969,29.297,26.367,36.621,16.113
1584546407.438,23.926,31.250,28.320,52.246,25.391
1584546407.442,17.090,31.250,29.785,27.344,16.602
1584546407.446,33.203,29.297,28.320,-3.906,16.113
1584546407.450,37.598,31.250,31.738,12.207,12.695
1584546407.454,22.461,32.227,33.203,44.434,41.504
1584546407.458,9.277,29.785,30.762,35.645,33.691
1584546407.462,22.461,27.832,29.297,2.930,60.059
1584546407.466,33.203,28.809,27.344,5.371,90.332
1584546407.470,17.578,29.297,32.227,36.621,39.551
1584546407.474,5.859,28.809,35.156,44.434,23.926
1584546407.478,18.066,27.344,32.227,18.066,29.785
1584546407.481,35.156,25.391,28.320,0.488,48.340
1584546407.485,25.879,28.320,28.320,20.508,91.797
1584546407.489,6.836,27.832,32.715,42.480,27.344
1584546407.493,9.766,22.461,33.691,23.438,-13.184
1584546407.497,26.855,20.996,34.180,-5.371,68.359
1584546407.501,22.461,22.949,37.109,9.766,78.613
1584546407.505,5.371,26.367,39.551,41.992,30.762
1584546407.509,4.883,24.414,35.156,28.809,33.691
1584546407.513,24.902,25.391,30.273,-0.977,23.926
1584546407.517,33.691,27.344,31.738,9.766,-14.160
1584546407.520,18.066,25.879,34.668,42.480,1.953
1584546407.524,6.836,24.902,35.645,37.598,65.430
1584546407.528,18.555,23.438,34.180,3.418,73.242
1584546407.532,28.809,23.438,31.738,0.488,43.945
1584546407.536,16.113,25.391,30.762,32.227,42.969
1584546407.540,10.254,25.391,31.250,43.457,18.555
1584546407.544,20.996,23.438,30.762,10.742,28.320
1584546407.548,30.762,23.926,28.809,-6.348,34.180
1584546407.552,25.391,24.902,28.809,24.414,42.969
1584546407.556,10.742,25.391,31.738,47.363,30.762
1584546407.560,14.160,23.926,28.809,25.391,-14.648
1584546407.563,35.645,25.879,27.832,5.371,11.230
1584546407.567,38.574,30.273,30.273,24.414,56.641
1584546407.571,17.578,31.738,30.273,46.387,24.902
1584546407.575,13.184,28.809,30.273,35.645,16.602
1584546407.579,29.785,27.832,28.809,8.301,32.715
1584546407.583,33.203,30.273,27.832,3.906,38.086
1584546407.587,15.137,29.785,30.273,32.715,23.926
1584546407.591,11.719,29.297,30.273,36.621,-29.785
1584546407.595,28.809,31.250,27.344,5.371,19.531
1584546407.599,38.086,30.762,28.320,0.977,67.871
1584546407.603,28.320,31.738,30.273,29.297,8.301
1584546407.606,20.508,35.645,29.785,46.387,-21.973
1584546407.610,28.809,34.668,28.809,20.508,19.531
1584546407.614,36.621,29.297,29.297,-2.441,-12.207
1584546407.618,29.297,28.320,28.320,25.879,-79.102
1584546407.622,16.113,30.762,28.809,50.293,10.254
1584546407.626,14.648,30.273,28.809,22.461,70.801
1584546407.630,26.855,30.762,24.902,-8.301,10.742
1584546407.634,26.855,32.715,24.414,3.906,-5.859
1584546407.638,10.742,33.203,27.344,35.156,23.926
1584546407.642,9.766,34.180,27.832,35.156,35.645
1584546407.645,23.926,32.715,25.879,0.977,8.301
1584546407.649,26.855,28.809,24.414,-1.465,88.379
1584546407.653,14.160,29.785,28.320,32.715,87.891
1584546407.657,10.254,30.273,30.273,41.016,60.059
1584546407.661,26.367,28.320,29.297,8.301,82.031
1584546407.665,37.109,28.809,28.809,-0.488,28.320
1584546407.669,24.414,30.762,29.785,31.250,40.039
1584546407.673,11.719,33.203,28.809,44.434,27.832
1584546407.677,15.137,32.227,25.879,14.160,13.672
1584546407.681,27.344,30.273,24.902,-12.695,104.980
1584546407.685,30.762,33.691,26.855,18.066,59.082
1584546407.688,20.020,34.180,27.832,52.246,23.438
1584546407.692,18.066,31.738,29.297,31.738,41.016
1584546407.696,31.738,33.203,30.762,1.953,28.320
1584546407.700,29.785,33.203,31.738,11.230,47.852
1584546407.704,17.090,32.227,31.738,43.945,46.875
1584546407.708,14.648,33.691,32.227,42.969,-4.883
1584546407.712,24.902,32.715,32.227,2.930,-19.531
1584546407.716,30.762,32.715,29.297,0.488,2.441
1584546407.720,19.043,33.691,26.367,35.645,38.086
1584546407.724,6.348,30.273,28.320,33.203,55.664
1584546407.728,13.672,28.809,30.762,-0.488,22.461
1584546407.731,29.785,29.297,27.344,-3.418,-9.277
1584546407.735,26.367,28.809,26.855,29.785,-20.996
1584546407.739,18.555,32.227,28.809,49.805,8.301
1584546407.743,24.902,32.715,25.391,20.508,44.922
1584546407.747,35.156,30.762,22.949,-2.441,52.734
1584546407.751,31.250,29.297,28.809,18.066,46.387
1584546407.755,14.160,27.832,33.691,44.922,-18.555
1584546407.759,12.207,29.785,33.691,31.250,14.160
1584546407.763,34.668,30.273,29.785,2.930,34.668
1584546407.767,41.992,28.320,29.785,13.184,36.621
1584546407.770,23.926,31.250,30.273,44.434,2.441
1584546407.774,13.672,32.715,28.320,44.434,-35.156
1584546407.778,28.320,29.785,27.344,11.230,-13.184
1584546407.782,41.504,29.785,30.273,6.836,-25.879
1584546407.786,31.250,32.227,34.180,40.527,-13.184
1584546407.790,21.484,33.691,35.156,53.711,69.824
1584546407.794,30.762,32.227,33.691,23.438,78.125
1584546407.798,42.480,28.320,31.250,0.977,25.879
1584546407.802,40.527,28.809,32.715,27.832,67.871
1584546407.806,28.809,29.785,33.691,54.199,55.664
1584546407.810,27.344,27.832,32.715,29.297,-1.465
1584546407.813,36.621,27.344,29.297,-7.812,29.297
1584546407.817,29.785,29.297,26.855,0.977,11.719
1584546407.821,13.672,32.715,28.809,34.180,-19.043
1584546407.825,12.695,31.738,30.273,28.320,0.977
1584546407.829,30.273,27.344,28.809,5.859,36.621
1584546407.833,42.480,26.855,28.320,16.602,27.832
1584546407.837,34.180,28.809,31.738,48.828,43.457
1584546407.841,21.973,29.785,33.691,49.805,1.953
1584546407.845,26.855,31.738,30.273,11.230,-37.598
1584546407.849,31.250,32.715,26.367,-3.418,3.418
1584546407.853,16.602,32.715,24.902,20.508,16.113
