timestamps,TP9,AF7,AF8,TP10,Right AUX
1584600797.606,42.969,22.949,26.367,202.637,0.488
1584600797.610,12.695,20.508,19.531,46.387,-35.645
1584600797.614,-9.766,20.996,19.043,-158.691,16.113
1584600797.618,22.949,29.297,23.926,-34.668,29.297
1584600797.622,65.918,29.785,29.785,215.332,2.441
1584600797.626,44.922,22.461,31.738,136.719,-7.324
1584600797.630,-10.254,19.043,31.738,-129.883,13.184
1584600797.634,3.906,24.414,36.621,-94.727,14.160
1584600797.638,43.945,27.344,38.086,163.574,6.836
1584600797.642,35.156,21.484,30.762,164.551,47.363
1584600797.645,5.371,14.648,24.414,-84.961,28.809
1584600797.649,6.836,21.973,26.367,-140.625,21.484
1584600797.653,45.410,29.785,33.203,99.121,27.832
1584600797.657,53.711,21.973,35.156,207.031,29.785
1584600797.661,8.301,14.648,32.715,-0.977,41.992
1584600797.665,-18.066,17.090,27.832,-160.645,20.020
1584600797.669,22.949,25.879,31.250,24.414,-19.043
1584600797.673,53.223,28.320,37.109,214.844,16.602
1584600797.677,31.250,21.484,30.762,72.266,60.547
1584600797.681,-3.906,17.578,22.461,-152.832,73.242
1584600797.685,6.836,23.438,22.949,-47.852,61.523
1584600797.688,49.316,32.715,26.367,194.336,40.039
1584600797.692,44.434,30.762,27.832,138.672,22.949
1584600797.696,13.184,20.508,22.949,-110.352,37.109
1584600797.700,14.160,17.578,22.461,-108.398,19.531
1584600797.704,45.410,28.320,30.273,141.113,-26.855
1584600797.708,55.664,29.785,29.297,185.059,17.090
1584600797.712,22.949,14.648,25.391,-52.246,74.707
1584600797.716,10.742,15.625,23.926,-146.973,59.082
1584600797.720,37.109,30.762,27.832,79.590,74.707
1584600797.724,35.645,27.832,29.785,209.473,46.875
1584600797.727,10.742,16.113,23.438,19.043,24.902
1584600797.731,1.953,16.113,24.414,-153.809,59.570
1584600797.735,22.949,22.949,27.344,6.836,63.477
1584600797.739,44.434,21.484,26.855,204.102,85.449
1584600797.743,29.785,22.461,27.344,91.309,36.133
1584600797.747,0.488,22.949,24.902,-142.090,-21.484
1584600797.751,20.020,26.855,27.832,-71.777,-28.320
1584600797.755,59.570,32.715,35.156,182.129,29.785
1584600797.759,52.246,28.320,29.785,159.180,42.969
1584600797.763,19.043,18.555,24.414,-89.355,-13.672
1584600797.767,21.973,14.160,24.902,-112.305,31.250
1584600797.770,40.527,18.555,25.879,134.766,38.086
1584600797.774,34.180,20.508,27.344,198.242,-13.672
1584600797.778,15.137,14.648,21.973,-33.691,37.598
1584600797.782,12.207,17.090,20.508,-152.832,48.340
1584600797.786,47.363,27.344,25.879,54.688,-4.395
1584600797.790,58.105,26.855,26.855,204.590,36.621
1584600797.794,18.555,22.949,27.832,36.133,64.941
1584600797.798,-9.277,24.902,27.832,-147.461,-3.418
1584600797.802,18.555,26.367,30.762,-4.395,43.945
1584600797.806,54.199,30.762,29.785,204.590,93.750
1584600797.810,39.551,25.391,24.902,100.098,-22.949
1584600797.813,3.418,19.531,22.461,-138.184,-51.758
1584600797.817,9.766,25.879,27.832,-76.660,8.789
1584600797.821,36.133,24.902,30.273,170.410,0.977
1584600797.825,34.668,16.602,24.414,158.691,22.461
1584600797.829,10.742,13.672,20.508,-91.309,-1.953
1584600797.833,7.812,23.438,23.438,-132.324,-38.574
1584600797.837,43.457,32.227,28.320,110.352,19.043
1584600797.841,54.688,25.391,25.879,185.547,12.695
1584600797.845,26.367,20.996,22.461,-33.691,-2.441
1584600797.849,-3.906,20.996,20.508,-161.621,82.031
1584600797.852,15.137,29.297,27.344,41.504,101.074
1584600797.856,43.945,33.203,29.785,213.867,70.312
1584600797.860,24.414,20.508,20.996,54.688,71.777
1584600797.864,7.324,14.648,17.578,-151.855,63.477
1584600797.868,24.414,22.461,20.020,-26.855,24.902
